"","trial_id","node3","full_ig","noAct_ig","noInf_ig","noSelect_ig","noActnoInf_ig","noActnoSelect_ig","noInfnoSelect_ig","noActnoInfnoSelect_ig","full_known","noAct_known","noInf_known","noSelect_known","noActnoInf_known","noActnoSelect_known","noInfnoSelect_known","noActnoInfnoSelect_known","full_none","noAct_none","noInf_none","noSelect_none","noActnoInf_none","noActnoSelect_none","noInfnoSelect_none","noActnoInfnoSelect_none","baseline","n","prop","pgroup","Actual","A","B","E","Include","Observed","Known","structure","trial_type","trial_structure_type","Response","Variable","SE"
"16","1_c2","Bu=1",0.0476312827810749,0.114932094594493,0.0978496721045961,0.0477607714080559,0.101648403670596,0.0907958829039358,0.0476575755918184,0.123921680470364,0.0471562991061013,0.0937062604727472,0.0837555326695898,0.0477023169240025,0.0875816836037058,0.102814331437791,0.0477094164355346,0.0943102582301571,0.047013221445129,0.113917826061239,0.0974938500174039,0.0478787735825762,0.10253644556138,0.0781055719287505,0.0473089991793863,0.149301249857095,0.125,1,0.0161290322580645,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",0,1,0,"TRUE","FALSE","FALSE","conjunctive","A=0,B=1,E=0","Conjunctive: A=0,B=1,E=0","Bu=1","B",0.0159984306571507
"17","1_c3","A=0",0.0476312827810749,0.0263365791115213,0.026466908511733,0.0477607714080559,0.030274300534098,0.0429317542596698,0.0476575755918184,0.0379692641487804,0.0471562991061013,0.0244174377484421,0.0238444495128416,0.0477023169240025,0.0251002708177674,0.0274199526275294,0.0477094164355346,0.0252595282049735,0.047013221445129,0.0238988450750771,0.023451505018702,0.0478787735825762,0.0258124147534712,0.04515061555205,0.0473089991793863,0.0260943942195984,0.125,1,0.0125,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,0,0,"FALSE","TRUE","FALSE","conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A=0","A",0.0124216293214699
"18","1_c3","A=1",0.0476312827810749,0.0987658874181733,0.102260275011638,0.0477607714080559,0.0860391674412689,0.0479109407413109,0.0476575755918184,0.0603530332019256,0.0471562991061013,0.0878133873100853,0.0875878514440106,0.0477023169240025,0.0822923895064167,0.0610145273089583,0.0477094164355346,0.0943102534897414,0.047013221445129,0.0972996192980946,0.101954567419573,0.0478787735825762,0.0861007943104575,0.0473019183092917,0.0473089991793863,0.0911407010694042,0.125,8,0.1,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,0,0,"TRUE","TRUE","FALSE","conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","A=1","A",0.0335410196624968
"19","1_c3","Au=0",0.225904739661963,0.170303685947614,0.155400755938577,0.138005576830889,0.166555413773337,0.0907958829039358,0.166695681328833,0.123921680470364,0.152647663030817,0.11968767190747,0.104814540392837,0.131852552095834,0.113135566178918,0.102814331437791,0.145190687319365,0.0943102582301571,0.220726968890517,0.171384244982955,0.156494511296901,0.131583264527659,0.168959159269919,0.0781055719287505,0.239297140043921,0.149301249857095,0.125,12,0.15,"A=.1,Au=.5,B=.8,Bu=.5","TRUE",1,0,0,"TRUE","FALSE","FALSE","conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","Au=0","A",0.0399217985566783
"20","1_c3","Au=1",0.0476312827810749,0.111675721381822,0.102260275011638,0.0477607714080559,0.0993010851398289,0.0907958829039358,0.0476575755918184,0.123921680470364,0.0471562991061013,0.0942884794954391,0.0875878514440106,0.0477023169240025,0.088496138632678,0.102814331437791,0.0477094164355346,0.0943102582301571,0.047013221445129,0.110606336077462,0.101954567419573,0.0478787735825762,0.0999263031410062,0.0781055719287505,0.0473089991793863,0.149301249857095,0.125,1,0.0125,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,0,0,"TRUE","FALSE","FALSE","conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","Au=1","A",0.0124216293214699
"21","1_c3","B=0",0.309966065166446,0.284499341220224,0.329375015407899,0.485184989297943,0.321576182236503,0.503042019123606,0.428320759383243,0.368021716619057,0.458892402063164,0.435357268716951,0.479887700318495,0.497783311188319,0.464202568713442,0.472888241684819,0.471071543183597,0.477929657179683,0.323400247916351,0.290814726856473,0.334132759785873,0.4974396030318,0.324377906150306,0.549974562871606,0.284860724015227,0.259465511063018,0.125,41,0.5125,"A=.1,Au=.5,B=.8,Bu=.5","TRUE",1,0,0,"TRUE","TRUE","TRUE","conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B=0","B",0.055884227425992
"22","1_c3","B=1",0.0476312827810749,0.0263365791115213,0.026466908511733,0.0477607714080559,0.030274300534098,0.0429317542596698,0.0476575755918184,0.0379692641487804,0.0471562991061013,0.0244174377484421,0.0238444495128416,0.0477023169240025,0.0251002708177674,0.0274199526275294,0.0477094164355346,0.0252595282049735,0.047013221445129,0.0238988450750771,0.023451505018702,0.0478787735825762,0.0258124147534712,0.04515061555205,0.0473089991793863,0.0260943942195984,0.125,5,0.0625,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,0,0,"FALSE","TRUE","FALSE","conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","B=1","B",0.0270632938682637
"23","1_c3","Bu=0",0.225972781266216,0.170386763273764,0.155509586595145,0.138005576830889,0.166657715686252,0.0907958829039358,0.166695681328833,0.123921680470364,0.152678439375512,0.119720264454189,0.104845305930953,0.131852552095834,0.113167458826364,0.102814331437791,0.145190687319365,0.0943102582301571,0.220806675967488,0.171470693533977,0.156606016621101,0.131583264527659,0.169063145043038,0.0781055719287505,0.239297140043921,0.149301249857095,0.125,5,0.0625,"A=.1,Au=.5,B=.8,Bu=.5","TRUE",1,0,0,"TRUE","FALSE","FALSE","conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","Bu=0","B",0.0270632938682637
"24","1_c3","Bu=1",0.0476312827810749,0.11169544253536,0.102260275011638,0.0477607714080559,0.0993218346546149,0.0907958829039358,0.0476575755918184,0.123921680470364,0.0471562991061013,0.0942980526189812,0.0875878514440106,0.0477023169240025,0.0885053365066454,0.102814331437791,0.0477094164355346,0.0943102582301571,0.047013221445129,0.110626689100885,0.101954567419573,0.0478787735825762,0.0999478625783305,0.0781055719287505,0.0473089991793863,0.149301249857095,0.125,7,0.0875,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,0,0,"TRUE","FALSE","FALSE","conjunctive","A=1,B=0,E=0","Conjunctive: A=1,B=0,E=0","Bu=1","B",0.0315918798902503
"25","1_c4","A=0",0.0476312827810749,0.0263365791115213,0.026466908511733,0.0477607714080559,0.030274300534098,0.0429317542596698,0.0476575755918184,0.0379692641487804,0.0471562991061013,0.0244174377484421,0.0238444495128416,0.0477023169240025,0.0251002708177674,0.0274199526275294,0.0477094164355346,0.0252595282049735,0.047013221445129,0.0238988450750771,0.023451505018702,0.0478787735825762,0.0258124147534712,0.04515061555205,0.0473089991793863,0.0260943942195984,0.125,2,0.0277777777777778,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,0,"FALSE","TRUE","FALSE","conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A=0","A",0.0193671302438443
"26","1_c4","A=1",0.0476312827810749,0.0818980179179329,0.0954270838030321,0.0477607714080559,0.0617610611406911,0.0527839032376522,0.0476575755918184,0.0697710035119744,0.0471562991061013,0.112039562085571,0.135439512631943,0.0477023169240025,0.105641806900027,0.0964735897020247,0.0477094164355346,0.158246817845183,0.047013221445129,0.0841316326387723,0.106001766559266,0.0478787735825762,0.0677246254622706,0.0522149697703269,0.0473089991793863,0.108717447046624,0.125,6,0.0833333333333333,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,0,"TRUE","TRUE","FALSE","conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","A=1","A",0.0325723316654405
"27","1_c4","Au=0",0.357057714000765,0.284267536838601,0.28685472354641,0.356717685775832,0.318532315338635,0.3202971833375,0.357027273224545,0.247906071813425,0.358493848674658,0.226993125092514,0.20525532280166,0.356893049227992,0.230282783172671,0.230318833447359,0.356871750693396,0.158246826974922,0.358901641248713,0.27704607325017,0.264482829045919,0.356363679252271,0.29905410176435,0.313910684408678,0.358073002461841,0.182594079366889,0.125,18,0.25,"A=.1,Au=.5,B=.8,Bu=.5","TRUE",1,1,0,"TRUE","FALSE","FALSE","conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","Au=0","A",0.0510310363079829
"28","1_c4","Au=1",0.0476312827810749,0.0995234912316972,0.0911836838630149,0.0477607714080559,0.0772687798262795,0.0839871591651778,0.0476575755918184,0.14435366052582,0.0471562991061013,0.129502196435752,0.135439512631943,0.0477023169240025,0.126199652175435,0.145787624223087,0.0477094164355346,0.158246826974922,0.047013221445129,0.106131579003183,0.106001766559266,0.0478787735825762,0.0919236953652408,0.0887237302689454,0.0473089991793863,0.182594079366889,0.125,2,0.0277777777777778,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,0,"TRUE","FALSE","FALSE","conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","Au=1","A",0.0193671302438443
"29","1_c4","B=0",0.0476312827810749,0.0263365791115213,0.026466908511733,0.0477607714080559,0.030274300534098,0.0429317542596698,0.0476575755918184,0.0379692641487804,0.0471562991061013,0.0244174377484421,0.0238444495128416,0.0477023169240025,0.0251002708177674,0.0274199526275294,0.0477094164355346,0.0252595282049735,0.047013221445129,0.0238988450750771,0.023451505018702,0.0478787735825762,0.0258124147534712,0.04515061555205,0.0473089991793863,0.0260943942195984,0.125,0,0,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,0,"FALSE","TRUE","FALSE","conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B=0","B",0
"30","1_c4","B=1",0.0476312827810749,0.0977639342045591,0.0954270838030321,0.0477607714080559,0.0860077489268984,0.0527839032376522,0.0476575755918184,0.0697710035119744,0.0471562991061013,0.126111495667888,0.135439512631943,0.0477023169240025,0.131201804554908,0.0964735897020247,0.0477094164355346,0.158246817845183,0.047013221445129,0.101638462409812,0.106001766559266,0.0478787735825762,0.0986446102897156,0.0522149697703269,0.0473089991793863,0.108717447046624,0.125,12,0.166666666666667,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,0,"TRUE","TRUE","FALSE","conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","B=1","B",0.0439205230578942
"31","1_c4","Bu=0",0.357154589312786,0.284389627635967,0.28698992409803,0.356717685775832,0.318665425366005,0.3202971833375,0.357027273224545,0.247906071813425,0.358568356688734,0.227049973430956,0.205297727644884,0.356893049227992,0.23032851176433,0.230318833447359,0.356871750693396,0.158246826974922,0.359019030080513,0.27716778758678,0.264607094679613,0.356363679252271,0.299176203751248,0.313910684408678,0.358073002461841,0.182594079366889,0.125,26,0.361111111111111,"A=.1,Au=.5,B=.8,Bu=.5","TRUE",1,1,0,"TRUE","FALSE","FALSE","conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","Bu=0","B",0.0566065706510995
"32","1_c4","Bu=1",0.0476312827810749,0.0994842339482007,0.0911836838630149,0.0477607714080559,0.077216068333295,0.0839871591651778,0.0476575755918184,0.14435366052582,0.0471562991061013,0.129468771790434,0.135439512631943,0.0477023169240025,0.126144899797094,0.145787624223087,0.0477094164355346,0.158246826974922,0.047013221445129,0.106086774961129,0.106001766559266,0.0478787735825762,0.0918519338602328,0.0887237302689454,0.0473089991793863,0.182594079366889,0.125,6,0.0833333333333333,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,0,"TRUE","FALSE","FALSE","conjunctive","A=1,B=1,E=0","Conjunctive: A=1,B=1,E=0","Bu=1","B",0.0325723316654405
"33","1_c5","A=0",0.0476312827810749,0.0263365791115213,0.026466908511733,0.0477607714080559,0.030274300534098,0.0429317542596698,0.0476575755918184,0.0379692641487804,0.0471562991061013,0.0244174377484421,0.0238444495128416,0.0477023169240025,0.0251002708177674,0.0274199526275294,0.0477094164355346,0.0252595282049735,0.047013221445129,0.0238988450750771,0.023451505018702,0.0478787735825762,0.0258124147534712,0.04515061555205,0.0473089991793863,0.0260943942195984,0.125,0,0,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,1,"FALSE","TRUE","FALSE","conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A=0","A",0
"34","1_c5","A=1",0.141622189208681,0.221607651548855,0.135122298043223,0.108421920774512,0.138900385735394,0.104493469391267,0.092534706209886,0.0869057700826943,0.245882755367558,0.271918500090364,0.2460295212216,0.202297683075997,0.248388250570427,0.215488539035606,0.202290585472976,0.210604155684588,0.272673428269261,0.304682951885867,0.263717718764111,0.202121226417424,0.277736432709519,0.204509830510036,0.219173198271288,0.218528254819714,0.125,13,0.228070175438596,"A=.1,Au=.5,B=.8,Bu=.5","TRUE",1,1,1,"TRUE","TRUE","TRUE","conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","A=1","A",0.055575801012135
"35","1_c5","Au=0",0.0476312827810749,0.0873417210933694,0.138912089065368,0.0477607714080559,0.0854233457392728,0.0457871300060708,0.0476575755918184,0.187562482884263,0.0471562991061013,0.0537327761616612,0.0591623311096694,0.0477023169240025,0.0504620765671273,0.041602969301258,0.0477094164355346,0.0535321731499819,0.047013221445129,0.0729996585974461,0.10406922791424,0.0478787735825762,0.0644726532825986,0.0458297234278774,0.0473089991793863,0.127688675480344,0.125,1,0.0175438596491228,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,1,"TRUE","FALSE","FALSE","conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","Au=0","A",0.0173892851853808
"36","1_c5","Au=1",0.285679671050179,0.226220310056585,0.225233371050192,0.296056536409376,0.269017597598216,0.306787646342992,0.312150142606477,0.187562482884263,0.199173476665777,0.2051888502393,0.198849698015763,0.202297683075997,0.202939326364031,0.215488539035606,0.202290581655955,0.210604142960456,0.195080506303073,0.187813657294179,0.165384947397067,0.202121226417424,0.185442527539793,0.204509830510036,0.186208803369939,0.127688675480344,0.125,23,0.403508771929825,"A=.1,Au=.5,B=.8,Bu=.5","TRUE",1,1,1,"TRUE","FALSE","TRUE","conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","Au=1","A",0.0649817036200176
"37","1_c5","B=0",0.0476312827810749,0.0263365791115213,0.026466908511733,0.0477607714080559,0.030274300534098,0.0429317542596698,0.0476575755918184,0.0379692641487804,0.0471562991061013,0.0244174377484421,0.0238444495128416,0.0477023169240025,0.0251002708177674,0.0274199526275294,0.0477094164355346,0.0252595282049735,0.047013221445129,0.0238988450750771,0.023451505018702,0.0478787735825762,0.0258124147534712,0.04515061555205,0.0473089991793863,0.0260943942195984,0.125,0,0,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,1,"FALSE","TRUE","FALSE","conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B=0","B",0
"38","1_c5","B=1",0.096110879174217,0.09810943271165,0.0836468883876722,0.108421920774512,0.0916463187962601,0.104493469391267,0.092534706209886,0.0869057700826943,0.166958430576597,0.161143059510123,0.190255112701122,0.202297683075997,0.194602446378145,0.215488539035606,0.202290585472976,0.210604155684588,0.148826646604865,0.125488149948243,0.150466612311267,0.202121226417424,0.170793107216571,0.204509830510036,0.219173198271288,0.218528254819714,0.125,4,0.0701754385964912,"A=.1,Au=.5,B=.8,Bu=.5","TRUE",1,1,1,"TRUE","TRUE","TRUE","conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","B=1","B",0.0338341793380395
"39","1_c5","Bu=0",0.0476312827810749,0.0873417210933694,0.138912089065368,0.0477607714080559,0.0854396624640466,0.0457871300060708,0.0476575755918184,0.187562482884263,0.0471562991061013,0.0537327761616612,0.0591623311096694,0.0477023169240025,0.0504656982623077,0.041602969301258,0.0477094164355346,0.0535321731499819,0.047013221445129,0.0729996585974461,0.10406922791424,0.0478787735825762,0.0644837222491139,0.0458297234278774,0.0473089991793863,0.127688675480344,0.125,1,0.0175438596491228,"A=.1,Au=.5,B=.8,Bu=.5","FALSE",1,1,1,"TRUE","FALSE","FALSE","conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","Bu=0","B",0.0173892851853808
"40","1_c5","Bu=1",0.286062129442623,0.226706005273128,0.225239447364711,0.296056536409376,0.269024088598614,0.306787646342992,0.312150142606477,0.187562482884263,0.199360140965663,0.205449162340006,0.198852106816493,0.202297683075997,0.202941660222428,0.215488539035606,0.202290581655955,0.210604142960456,0.195366533042285,0.188218233526665,0.16538925566167,0.202121226417424,0.185446727495462,0.204509830510036,0.186208803369939,0.127688675480344,0.125,15,0.263157894736842,"A=.1,Au=.5,B=.8,Bu=.5","TRUE",1,1,1,"TRUE","FALSE","TRUE","conjunctive","A=1,B=1,E=1","Conjunctive: A=1,B=1,E=1","Bu=1","B",0.0583254356319622
