"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","noKind","noActnoKind","noInfnoKind","noKindnoSelect","noActnoInfnoKind","noActnoKindnoSelect","noInfnoKindnoSelect","noActnoInfnoKindnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"186","2_d7","A=1",0.295032202194468,0.295505214175781,0.338652566479615,0.246467025378946,0.337842154037877,0.214176816269043,0.242083108192605,0.196690332161834,0.31842291092283,0.314162382469415,0.334310702796429,0.268559151926865,0.332333897318834,0.233170427613825,0.268677127233842,0.208981803121482,8,0.105263157894737,2,TRUE,1,1,1,TRUE
"187","2_d7","Au=0",0.100281591530605,0.0448995085568451,0.0905847676998294,0.0486551492893398,0.0396003691709481,0.138666501744556,0.0487707832062739,0.179732443139348,0.10128513146177,0.0449874626251016,0.102541578222217,0.0489220673431454,0.0434461346643115,0.137747975774799,0.0694056344973702,0.186873844788763,4,0.0526315789473684,2,FALSE,1,1,1,TRUE
"188","2_d7","Au=1",0.11048503303614,0.121410500283949,0.0992326903582395,0.0550879161728097,0.107279420539148,0.0467533364364306,0.0500419276129139,0.0750826849422689,0.112019112056009,0.128164256254265,0.111339984216137,0.0563937800495059,0.127760548049358,0.0475668244091922,0.0777682940815418,0.0835400077288176,12,0.157894736842105,2,TRUE,1,1,1,TRUE
"189","2_d7","B=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,1,0.0131578947368421,2,FALSE,1,1,1,FALSE
"190","2_d7","B=1",0.192911095024321,0.200667930700492,0.172472242768378,0.246467025378946,0.178269204986526,0.214176816269043,0.242083108192605,0.196690332161834,0.205117864404467,0.21590623776132,0.187367833055526,0.268559151926865,0.201596654398681,0.233170427613825,0.268677127233842,0.208981803121482,14,0.184210526315789,2,TRUE,1,1,1,TRUE
"191","2_d7","Bu=0",0.118123898195393,0.131038336586188,0.116010941187083,0.0528538082635118,0.126126199607716,0.0463731650384828,0.0521040165736443,0.0998972417674653,0.10128513146177,0.115658220943392,0.102541578222217,0.0489220673431454,0.115177156403343,0.0470962880754226,0.0694056344973702,0.0914134875557061,1,0.0131578947368421,2,FALSE,1,1,1,TRUE
"192","2_d7","Bu=1",0.133769352753771,0.149155201618883,0.13096339606437,0.288910420804042,0.147096739395536,0.250111625649769,0.271677814229539,0.199968687079953,0.11460519366944,0.130739840406036,0.113430596676767,0.254844485836354,0.129885907694147,0.208273240077019,0.198831176416598,0.167442587709953,35,0.460526315789474,2,TRUE,1,1,1,TRUE
"193","3_c1","A=0",0.250699210861263,0.244150694276051,0.272420144114429,0.318947785196544,0.267980798943004,0.313114760726564,0.337435952359155,0.224017921629353,0.254522910564637,0.242797188158973,0.254085848905332,0.32071187091442,0.244091436019988,0.320204070559116,0.283989802425599,0.217259882782695,23,0.306666666666667,3,TRUE,0,0,0,TRUE
"194","3_c1","A=1",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,0,0,3,FALSE,0,0,0,FALSE
"195","3_c1","Au=0",0.140361897123008,0.144580753544548,0.135518604124859,0.0801412930110174,0.139199581415682,0.0520656051523724,0.0578941521883375,0.098927856509125,0.140032964222754,0.146212688352876,0.139878141150701,0.081832565379411,0.146119284762054,0.0509871227042105,0.104087056052133,0.10372580765903,3,0.04,3,TRUE,0,0,0,TRUE
"196","3_c1","Au=1",0.135439891368182,0.121187901584739,0.129902742009013,0.0539531604898591,0.112455630724057,0.101759229819095,0.0494196415635831,0.155062199587079,0.134970737149682,0.12296663640474,0.134834369686957,0.05367474223844,0.122635141974434,0.0935504479077236,0.072266729168527,0.155984600601638,5,0.0666666666666667,3,FALSE,0,0,0,TRUE
"197","3_c1","B=0",0.14299378973636,0.147020171334214,0.138542406167877,0.318947785196544,0.14207960962901,0.313114760726564,0.337435952359155,0.224017921629353,0.142741836409823,0.148621349476625,0.142577403824942,0.32071187091442,0.148555248187529,0.320204070559116,0.283989802425599,0.217259882782695,24,0.32,3,TRUE,0,0,0,TRUE
"198","3_c1","B=1",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,7,0.0933333333333333,3,FALSE,0,0,0,FALSE
"199","3_c1","Bu=0",0.145668492277703,0.149495134983603,0.141629966132322,0.112498160903771,0.145018135699138,0.0651019524913649,0.0751554179737678,0.123017910948897,0.14549615847971,0.15106238497597,0.145322139934402,0.115594912740749,0.151024418148451,0.0610397359169586,0.136164874720181,0.126501680100072,7,0.0933333333333333,3,TRUE,0,0,0,TRUE
"200","3_c1","Bu=1",0.135439891368182,0.136242036198982,0.129902742009013,0.0539531604898591,0.129480331326859,0.0651019524913649,0.0494196415635831,0.123017910948897,0.134970737149682,0.137958153090346,0.134834369686957,0.05367474223844,0.137774769436217,0.0610397359169586,0.072266729168527,0.126501680100072,6,0.08,3,FALSE,0,0,0,TRUE
"201","3_c2","A=0",0.390691894815505,0.369205419668802,0.446720793835967,0.475182771293758,0.430048701479206,0.504251877994841,0.584495672528704,0.270460698991493,0.39999215181866,0.363574803021949,0.39922142908065,0.47224522682527,0.366705690009259,0.530558595350589,0.37596949395375,0.257855253219512,38,0.575757575757576,3,TRUE,0,1,0,TRUE
"202","3_c2","A=1",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,2,0.0303030303030303,3,FALSE,0,1,0,FALSE
"203","3_c2","Au=0",0.109661044590465,0.116789748784506,0.0978071274525883,0.106903646099932,0.103253036502237,0.0571922123742441,0.0674723024535428,0.116036800164106,0.108180776437801,0.119354198017917,0.108105557556137,0.110164161880537,0.118855652349134,0.0544452070398768,0.132513907457673,0.12017491483223,4,0.0606060606060606,3,TRUE,0,1,0,TRUE
"204","3_c2","Au=1",0.108438620667783,0.110377332461486,0.0965586774109504,0.0665172125189745,0.096716111144679,0.142295016779473,0.0517983673201535,0.185334742473755,0.10693717835063,0.112857629222689,0.106868318802529,0.0674839700297865,0.112313450048602,0.129718956118026,0.0894526618674403,0.183548032446585,4,0.0606060606060606,3,FALSE,0,1,0,TRUE
"205","3_c2","B=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,0,0,3,FALSE,0,1,0,FALSE
"206","3_c2","B=1",0.108438620667783,0.105341923479402,0.0965586774109504,0.0665172125189745,0.0916792883948992,0.0474839428071761,0.0517983673201535,0.0846774526754357,0.10693717835063,0.10773700284567,0.106868318802529,0.0674839700297865,0.107160116401611,0.0478556778680259,0.0894526618674403,0.0900658796125892,9,0.136363636363636,3,FALSE,0,1,0,TRUE
"207","3_c2","Bu=0",0.124934371325378,0.131361193377716,0.113712651036108,0.156803290336981,0.118582960156571,0.0795176057257947,0.0993976810648735,0.145776013473956,0.123750880667934,0.134025401999936,0.123600330144917,0.161339405630714,0.133645430837576,0.0722233735937821,0.17592360694682,0.147794726957644,6,0.0909090909090909,3,TRUE,0,1,0,TRUE
"208","3_c2","Bu=1",0.108438620667783,0.109601074150226,0.0965586774109504,0.0665172125189745,0.0959339900601569,0.0795176057257947,0.0517983673201535,0.145776013473956,0.10693717835063,0.112069365351369,0.106868318802529,0.0674839700297865,0.111519958882491,0.0722233735937821,0.0894526618674403,0.147794726957644,3,0.0454545454545455,3,FALSE,0,1,0,TRUE
"209","3_c3","A=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,6,0.0779220779220779,3,FALSE,1,0,0,FALSE
"210","3_c3","A=1",0.136562431540608,0.118458165891806,0.131899112025628,0.0665172125189745,0.108501905555411,0.0474839428071761,0.0517983673201535,0.0846774526754357,0.136191737003678,0.120431506277647,0.136059806062741,0.0674839700297865,0.12004290103104,0.0478556778680259,0.0894526618674403,0.0900658796125892,10,0.12987012987013,3,FALSE,1,0,0,TRUE
"211","3_c3","Au=0",0.163223868846574,0.185374804778734,0.16317543668887,0.106903646099932,0.187435634760946,0.0571922123742441,0.0674723024535428,0.116036800164106,0.163690088547576,0.186507400638767,0.163468286679872,0.110164161880537,0.186867594247978,0.0544452070398768,0.132513907457673,0.12017491483223,10,0.12987012987013,3,TRUE,1,0,0,TRUE
"212","3_c3","Au=1",0.136562431540608,0.0784828900433781,0.131899112025628,0.0665172125189745,0.0681094228014806,0.142295016779473,0.0517983673201535,0.185334742473755,0.136191737003678,0.0797312909999708,0.136059806062741,0.0674839700297865,0.079093880435473,0.129718956118026,0.0894526618674403,0.183548032446585,8,0.103896103896104,3,FALSE,1,0,0,TRUE
"213","3_c3","B=0",0.180252132566048,0.203127425334573,0.183845088318725,0.475182771293758,0.210179961498089,0.504251877994841,0.584495672528704,0.270460698991493,0.181316982404223,0.203749376852787,0.181046122975193,0.47224522682527,0.204353863259901,0.530558595350589,0.37596949395375,0.257855253219512,32,0.415584415584416,3,TRUE,1,0,0,TRUE
"214","3_c3","B=1",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,2,0.025974025974026,3,FALSE,1,0,0,FALSE
"215","3_c3","Bu=0",0.197439876700252,0.220900033856918,0.205198743473036,0.156803290336981,0.233589645492157,0.0795176057257947,0.0993976810648735,0.145776013473956,0.199153062013453,0.220916469956924,0.198838445346005,0.161339405630714,0.221780312241154,0.0722233735937821,0.17592360694682,0.147794726957644,5,0.0649350649350649,3,TRUE,1,0,0,TRUE
"216","3_c3","Bu=1",0.136562431540608,0.13633337201673,0.131899112025628,0.0665172125189745,0.128397517629667,0.0795176057257947,0.0517983673201535,0.145776013473956,0.136191737003678,0.138282355733435,0.136059806062741,0.0674839700297865,0.138061747313128,0.0722233735937821,0.0894526618674403,0.147794726957644,4,0.051948051948052,3,FALSE,1,0,0,TRUE
"217","3_c4","A=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,5,0.0641025641025641,3,FALSE,1,1,0,FALSE
"218","3_c4","A=1",0.0902759273062814,0.0726688394805699,0.0902800401523394,0.0710059440035356,0.0540025591109266,0.0497868548592589,0.0552273439316257,0.082073225419447,0.108972707649742,0.0916589431141033,0.128948105410037,0.0857551469891058,0.0841601478610821,0.0511134479148186,0.125413252292629,0.107268425672843,6,0.0769230769230769,3,FALSE,1,1,0,TRUE
"219","3_c4","Au=0",0.116754890801683,0.131091329884352,0.125872330094136,0.191517902913143,0.150878231916239,0.116504569282054,0.139387096837678,0.139869081852135,0.119741923591146,0.142129403569003,0.137383238225728,0.20470443058232,0.178234050049132,0.115917822724144,0.191995483371034,0.145510792225902,12,0.153846153846154,3,TRUE,1,1,0,TRUE
"220","3_c4","Au=1",0.106653604769357,0.108153566060586,0.117144554193152,0.0810017547817941,0.0966476158691258,0.151484157512816,0.0696583474774327,0.227503551024258,0.108972707649742,0.117186739848894,0.128948105410037,0.0857551469891058,0.12198463498924,0.155532592771516,0.125413252292629,0.226002843058448,4,0.0512820512820513,3,FALSE,1,1,0,TRUE
"221","3_c4","B=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,0,0,3,FALSE,1,1,0,FALSE
"222","3_c4","B=1",0.0902759273062814,0.0634251232430851,0.0902800401523394,0.0710059440035356,0.0604998560759413,0.0497868548592589,0.0552273439316257,0.082073225419447,0.108972707649742,0.0783664713583582,0.128948105410037,0.0857551469891058,0.0968144786935452,0.0511134479148186,0.125413252292629,0.107268425672843,10,0.128205128205128,3,FALSE,1,1,0,TRUE
"223","3_c4","Bu=0",0.426987518472603,0.440908271906834,0.383547653418467,0.434979247695108,0.464778995000743,0.471452848954329,0.496497588645383,0.208271318768707,0.397102589786172,0.399246967468846,0.298356613323416,0.398475685887137,0.353769279166461,0.46893874943558,0.259116501419015,0.180591523698083,37,0.474358974358974,3,TRUE,1,1,0,TRUE
"224","3_c4","Bu=1",0.119655304078492,0.126429561346711,0.140791986547081,0.0889305518904784,0.109406829764775,0.071242975939608,0.0907630371838367,0.208271318768707,0.108972707649742,0.121029875100327,0.128948105410037,0.0857551469891058,0.115237707769213,0.0644091228032057,0.125413252292629,0.180591523698083,4,0.0512820512820513,3,FALSE,1,1,0,TRUE
"225","3_c5","A=0",0.0246984136326512,0.0286616540389308,0.0260416977212427,0.0307793273562027,0.0318929561311249,0.0448708692963378,0.0466196209962094,0.025969139373649,0.0236323280118567,0.0251907997702347,0.0242338634053541,0.0268996477870596,0.024899850735663,0.0464874082179587,0.0236175030197176,0.0263832329868984,0,0,3,FALSE,1,1,1,FALSE
