"","pg_tt","pgroup","trialtype","node3","n","prop","tv","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","Actual","baseline"
"32","1_c4","1","c4","Bu=1",6,0.0833333333333333,0.167,0,0.0216572424454689,0,0,0.068405018723341,0.333333333333333,0,0.5,FALSE,0.125
"33","1_c5","1","c5","A=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"34","1_c5","1","c5","A=1",13,0.228070175438596,NA,0.301180270389289,0.301180270389289,0.131627986857472,1,0.131627986857472,1,1,1,TRUE,0.125
"35","1_c5","1","c5","Au=0",1,0.0175438596491228,0.5,0,0,0,0,0.129613571116255,0,0,0.5,FALSE,0.125
"36","1_c5","1","c5","Au=1",23,0.403508771929825,0.5,0.20842745950501,0.20842745950501,0.0684153668224532,1,0.0684153668224532,1,0.5,0.5,TRUE,0.125
"37","1_c5","1","c5","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"38","1_c5","1","c5","B=1",4,0.0701754385964912,NA,0.124506874137086,0.124506874137086,0.0547156243253581,1,0.0547156243253581,1,1,1,TRUE,0.125
"39","1_c5","1","c5","Bu=0",1,0.0175438596491228,0.5,0,0,0,0,0.129434569446897,0,0,0.5,FALSE,0.125
"40","1_c5","1","c5","Bu=1",15,0.263157894736842,0.5,0.208070158732191,0.208070158732191,0.0682001644565848,1,0.0682001644565848,1,0.5,0.5,TRUE,0.125
"41","1_d1","1","d1","A=0",16,0.205128205128205,NA,0.129639104153213,0.129639104153213,0.129639104153213,1,0.129639104153213,1,1,1,TRUE,0.125
"42","1_d1","1","d1","A=1",1,0.0128205128205128,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"43","1_d1","1","d1","Au=0",2,0.0256410256410256,0,0.0092207663586124,0.0092207663586124,0.0092207663586124,0.5,0.0092207663586124,0.5,0.5,0.5,TRUE,0.125
"44","1_d1","1","d1","Au=1",4,0.0512820512820513,0,0,0.0080084943030534,0,0,0.0080084943030534,0.5,0,0.5,FALSE,0.125
"45","1_d1","1","d1","B=0",36,0.461538461538462,NA,0.29038555046767,0.29038555046767,0.29038555046767,1,0.29038555046767,1,1,1,TRUE,0.125
"46","1_d1","1","d1","B=1",4,0.0512820512820513,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"47","1_d1","1","d1","Bu=0",11,0.141025641025641,0,0.0981695696536432,0.0981695696536432,0.0981695696536432,0.5,0.0981695696536432,0.5,0.5,0.5,TRUE,0.125
"48","1_d1","1","d1","Bu=1",4,0.0512820512820513,0,0,0.0514709137569255,0,0,0.0514709137569255,0.5,0,0.5,FALSE,0.125
"49","1_d2","1","d2","A=0",13,0.178082191780822,NA,0.100058674967972,0.100058674967972,0.0608496854131421,1,0.0608496854131421,1,1,1,TRUE,0.125
"50","1_d2","1","d2","A=1",1,0.0136986301369863,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"51","1_d2","1","d2","Au=0",3,0.0410958904109589,0,0.0065892097422532,0.0065892097422532,0.00397143523489036,0.5,0.00397143523489036,0.5,0.5,0.5,TRUE,0.125
"52","1_d2","1","d2","Au=1",2,0.0273972602739726,0,0,0.00628378937745895,0,0,0.00379904105995429,0.5,0,0.5,FALSE,0.125
"53","1_d2","1","d2","B=0",6,0.0821917808219178,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"54","1_d2","1","d2","B=1",13,0.178082191780822,NA,0,0.0488533478439115,0,0,0.149095656672451,0,0,0,FALSE,0.125
"55","1_d2","1","d2","Bu=0",28,0.383561643835616,0.5,0.459446163407401,0.459446163407401,0.229723081703701,1,0.229723081703701,1,0.5,0.5,TRUE,0.125
"56","1_d2","1","d2","Bu=1",7,0.0958904109589041,0.5,0,0,0,0,0.207606369470587,0,0,0.5,FALSE,0.125
"57","1_d3","1","d3","A=0",3,0.0434782608695652,NA,0,0.0214857787546369,0,0,0.0608743240223747,0,0,0,FALSE,0.125
"58","1_d3","1","d3","A=1",5,0.072463768115942,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"59","1_d3","1","d3","Au=0",3,0.0434782608695652,0,0,0.00134132032434659,0,0,0.00397021728153582,0.5,0,0.5,FALSE,0.125
"60","1_d3","1","d3","Au=1",2,0.0289855072463768,0,0,0.00139514049684311,0,0,0.00376104719259873,0.5,0,0.5,FALSE,0.125
"61","1_d3","1","d3","B=0",1,0.0144927536231884,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"62","1_d3","1","d3","B=1",9,0.130434782608696,NA,0.249861191308614,0.249861191308614,0.149209341485837,1,0.149209341485837,1,1,1,TRUE,0.125
"63","1_d3","1","d3","Bu=0",1,0.0144927536231884,0.5,0,0,0,0,0.229274890937902,0,0,0.5,FALSE,0.125
"64","1_d3","1","d3","Bu=1",45,0.652173913043478,0.5,0.414765135104572,0.414765135104572,0.207382567552286,1,0.207382567552286,1,0.5,0.5,TRUE,0.125
"65","1_d4","1","d4","A=0",1,0.015625,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"66","1_d4","1","d4","A=1",10,0.15625,NA,0,0.0751834928983116,0,0,0.213734163092451,0,0,0,FALSE,0.125
"67","1_d4","1","d4","Au=0",28,0.4375,0.5,0.29421878815847,0.29421878815847,0.147109394079235,1,0.147109394079235,1,0.5,0.5,TRUE,0.125
"68","1_d4","1","d4","Au=1",4,0.0625,0.5,0,0,0,0,0.1215797225473,0,0,0.5,FALSE,0.125
"69","1_d4","1","d4","B=0",14,0.21875,NA,0.218970611533542,0.218970611533542,0.153291291954362,1,0.153291291954362,1,1,1,TRUE,0.125
"70","1_d4","1","d4","B=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"71","1_d4","1","d4","Bu=0",3,0.046875,0,0.0546037744352725,0.0546037744352725,0.0357111428129268,0.5,0.0357111428129268,0.5,0.5,0.5,TRUE,0.125
"72","1_d4","1","d4","Bu=1",4,0.0625,0,0,0.0418731904077784,0,0,0.0298259931714617,0.5,0,0.5,FALSE,0.125
"73","1_d5","1","d5","A=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"74","1_d5","1","d5","A=1",9,0.147540983606557,NA,0.351650131893379,0.351650131893379,0.213437427114267,1,0.213437427114267,1,1,1,TRUE,0.125
"75","1_d5","1","d5","Au=0",1,0.0163934426229508,0.5,0,0,0,0,0.147202872701296,0,0,0.5,FALSE,0.125
"76","1_d5","1","d5","Au=1",37,0.60655737704918,0.5,0.244558756575863,0.244558756575863,0.122279378287932,1,0.122279378287932,1,0.5,0.5,TRUE,0.125
"77","1_d5","1","d5","B=0",6,0.0983606557377049,NA,0,0.0870537946966915,0,0,0.153068632635913,0,0,0,FALSE,0.125
"78","1_d5","1","d5","B=1",3,0.0491803278688525,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"79","1_d5","1","d5","Bu=0",2,0.0327868852459016,0,0,0.0167081379865383,0,0,0.0357377808642154,0.5,0,0.5,FALSE,0.125
"80","1_d5","1","d5","Bu=1",3,0.0491803278688525,0,0,0.0175848311655025,0,0,0.029654102047877,0.5,0,0.5,FALSE,0.125
"81","1_d6","1","d6","A=0",2,0.03125,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"82","1_d6","1","d6","A=1",4,0.0625,NA,0,0.0673982048530717,0,0,0.143413751933775,0,0,0,FALSE,0.125
"83","1_d6","1","d6","Au=0",14,0.21875,0.5,0.263938390906473,0.263938390906473,0.0829543264699378,1,0.0829543264699378,1,0.5,0.5,TRUE,0.125
"84","1_d6","1","d6","Au=1",1,0.015625,0.5,0,0,0,0,0.084267031577689,0,0,0.5,FALSE,0.125
"85","1_d6","1","d6","B=0",4,0.0625,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"86","1_d6","1","d6","B=1",6,0.09375,NA,0,0.0374491645162812,0,0,0.107676943685211,0,0,0,FALSE,0.125
"87","1_d6","1","d6","Bu=0",33,0.515625,0.5,0.352858992783357,0.352858992783357,0.122271695658979,1,0.122271695658979,1,0.5,0.5,TRUE,0.125
"88","1_d6","1","d6","Bu=1",0,0,0.5,0,0,0,0,0.157438237920446,0,0,0.5,FALSE,0.125
"89","1_d7","1","d7","A=0",2,0.0294117647058824,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"90","1_d7","1","d7","A=1",10,0.147058823529412,NA,0.168754304923343,0.168754304923343,0.14343051177472,1,0.14343051177472,1,1,1,TRUE,0.125
"91","1_d7","1","d7","Au=0",1,0.0147058823529412,0.167,0,0.022836691837685,0,0,0.0832893886633961,0.333333333333333,0,0.5,FALSE,0.125
"92","1_d7","1","d7","Au=1",15,0.220588235294118,0.167,0.11269780121199,0.11269780121199,0.0845233509089928,0.666666666666666,0.0845233509089928,0.666666666666666,0.5,0.5,TRUE,0.125
"93","1_d7","1","d7","B=0",1,0.0147058823529412,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"94","1_d7","1","d7","B=1",11,0.161764705882353,NA,0.130918249026297,0.130918249026297,0.107519284049161,1,0.107519284049161,1,1,1,TRUE,0.125
"95","1_d7","1","d7","Bu=0",2,0.0294117647058824,0.167,0,0.0451292794929203,0,0,0.121875046437543,0.333333333333333,0,0.5,FALSE,0.125
"96","1_d7","1","d7","Bu=1",26,0.382352941176471,0.167,0.210375566863546,0.210375566863546,0.15778167514766,0.666666666666666,0.15778167514766,0.666666666666666,0.5,0.5,TRUE,0.125
"97","2_c1","2","c1","A=0",16,0.231884057971014,NA,0.038042698271406,0.038042698271406,0.038042698271406,1,0.038042698271406,1,1,1,TRUE,0.125
"98","2_c1","2","c1","A=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"99","2_c1","2","c1","Au=0",8,0.115942028985507,0,0.0579393158907931,0.0579393158907931,0.0579393158907931,0.9,0.0579393158907931,0.9,0.9,0.9,TRUE,0.125
"100","2_c1","2","c1","Au=1",4,0.0579710144927536,0,0,0.00343497217261343,0,0,0.00343497217261343,0.1,0,0.1,FALSE,0.125
"101","2_c1","2","c1","B=0",25,0.36231884057971,NA,0.0380076282257235,0.0380076282257235,0.0380076282257235,1,0.0380076282257235,1,1,1,TRUE,0.125
"102","2_c1","2","c1","B=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"103","2_c1","2","c1","Bu=0",8,0.115942028985507,0,0.00335599486386948,0.00335599486386948,0.00335599486386948,0.2,0.00335599486386948,0.2,0.2,0.2,TRUE,0.125
"104","2_c1","2","c1","Bu=1",8,0.115942028985507,0,0,0.00363404404862638,0,0,0.00363404404862638,0.8,0,0.8,FALSE,0.125
"105","2_c2","2","c2","A=0",37,0.486842105263158,NA,0.0904691066952186,0.0904691066952186,0.0904691066952186,1,0.0904691066952186,1,1,1,TRUE,0.125
"106","2_c2","2","c2","A=1",4,0.0526315789473684,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"107","2_c2","2","c2","Au=0",6,0.0789473684210526,0,0.137034205971602,0.137034205971602,0.137034205971602,0.9,0.137034205971602,0.9,0.9,0.9,TRUE,0.125
"108","2_c2","2","c2","Au=1",7,0.0921052631578947,0,0,0.00846616875184064,0,0,0.00846616875184064,0.1,0,0.1,FALSE,0.125
"109","2_c2","2","c2","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"110","2_c2","2","c2","B=1",7,0.0921052631578947,NA,0,0.0160542372872819,0,0,0.0160542372872819,0,0,0,FALSE,0.125
"111","2_c2","2","c2","Bu=0",10,0.131578947368421,0,0.00754044046772014,0.00754044046772014,0.00754044046772014,0.2,0.00754044046772014,0.2,0.2,0.2,TRUE,0.125
"112","2_c2","2","c2","Bu=1",5,0.0657894736842105,0,0,0.0086134568900306,0,0,0.0086134568900306,0.8,0,0.8,FALSE,0.125
"113","2_c3","2","c3","A=0",1,0.0133333333333333,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"114","2_c3","2","c3","A=1",7,0.0933333333333333,NA,0,0.0161650218476006,0,0,0.0161650218476006,0,0,0,FALSE,0.125
"115","2_c3","2","c3","Au=0",19,0.253333333333333,0,0.137996617870308,0.137996617870308,0.137996617870308,0.9,0.137996617870308,0.9,0.9,0.9,TRUE,0.125
"116","2_c3","2","c3","Au=1",3,0.04,0,0,0.00844138470866034,0,0,0.00844138470866034,0.1,0,0.1,FALSE,0.125
"117","2_c3","2","c3","B=0",33,0.44,NA,0.0911777877467397,0.0911777877467397,0.0911777877467397,1,0.0911777877467397,1,1,1,TRUE,0.125
"118","2_c3","2","c3","B=1",2,0.0266666666666667,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"119","2_c3","2","c3","Bu=0",3,0.04,0,0.0074654526427529,0.0074654526427529,0.0074654526427529,0.2,0.0074654526427529,0.2,0.2,0.2,TRUE,0.125
"120","2_c3","2","c3","Bu=1",7,0.0933333333333333,0,0,0.00868114086448124,0,0,0.00868114086448124,0.8,0,0.8,FALSE,0.125
"121","2_c4","2","c4","A=0",2,0.0303030303030303,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"122","2_c4","2","c4","A=1",8,0.121212121212121,NA,0,0.0285973338350599,0,0,0.0430058851837028,0,0,0,FALSE,0.125
"123","2_c4","2","c4","Au=0",32,0.484848484848485,0.078,0.361957587043562,0.361957587043562,0.333000980080077,0.978260869565217,0.333000980080077,0.978260869565217,0.9,0.9,TRUE,0.125
"124","2_c4","2","c4","Au=1",2,0.0303030303030303,0.078,0,0.00251151023967852,0,0,0.0263859740063546,0.0217391304347826,0,0.1,FALSE,0.125
"125","2_c4","2","c4","B=0",1,0.0151515151515152,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"126","2_c4","2","c4","B=1",4,0.0606060606060606,NA,0,0.0285153665139898,0,0,0.0429216515715119,0,0,0,FALSE,0.125
"127","2_c4","2","c4","Bu=0",11,0.166666666666667,0.017,0.0199081094258667,0.0199081094258667,0.0183154606717974,0.217391304347826,0.0183154606717974,0.217391304347826,0.2,0.2,TRUE,0.125
"128","2_c4","2","c4","Bu=1",6,0.0909090909090909,0.017,0,0.0142784406819651,0,0,0.0232129284033731,0.782608695652174,0,0.8,FALSE,0.125
"129","2_c5","2","c5","A=0",1,0.0119047619047619,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"130","2_c5","2","c5","A=1",8,0.0952380952380952,NA,0.208491866750956,0.208491866750956,0.0425432763711181,1,0.0425432763711181,1,1,1,TRUE,0.125
"131","2_c5","2","c5","Au=0",2,0.0238095238095238,0.9,0,0,0,0,0.331879567526008,0,0,0.9,FALSE,0.125
"132","2_c5","2","c5","Au=1",29,0.345238095238095,0.9,0.301975207787529,0.301975207787529,0.0264873060125249,1,0.0264873060125249,1,0.1,0.1,TRUE,0.125
"133","2_c5","2","c5","B=0",1,0.0119047619047619,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"134","2_c5","2","c5","B=1",13,0.154761904761905,NA,0.207965663865479,0.207965663865479,0.0430009401133972,1,0.0430009401133972,1,1,1,TRUE,0.125
"135","2_c5","2","c5","Bu=0",1,0.0119047619047619,0.2,0,0,0,0,0.0181401478928103,0,0,0.2,FALSE,0.125
"136","2_c5","2","c5","Bu=1",29,0.345238095238095,0.2,0.125373341398757,0.125373341398757,0.0230627598978852,1,0.0230627598978852,1,0.8,0.8,TRUE,0.125
"137","2_d1","2","d1","A=0",9,0.140625,NA,0.0424521768476805,0.0424521768476805,0.0424521768476805,1,0.0424521768476805,1,1,1,TRUE,0.125
"138","2_d1","2","d1","A=1",3,0.046875,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"139","2_d1","2","d1","Au=0",8,0.125,0,0.0336776551709062,0.0336776551709062,0.0336776551709062,0.9,0.0336776551709062,0.9,0.9,0.9,TRUE,0.125
"140","2_d1","2","d1","Au=1",2,0.03125,0,0,0.00725256616430801,0,0,0.00725256616430801,0.1,0,0.1,FALSE,0.125
"141","2_d1","2","d1","B=0",32,0.5,NA,0.410846644571342,0.410846644571342,0.410846644571342,1,0.410846644571342,1,1,1,TRUE,0.125
"142","2_d1","2","d1","B=1",1,0.015625,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"143","2_d1","2","d1","Bu=0",4,0.0625,0,0.0306234853174064,0.0306234853174064,0.0306234853174064,0.2,0.0306234853174064,0.2,0.2,0.2,TRUE,0.125
"144","2_d1","2","d1","Bu=1",5,0.078125,0,0,0.03906216718521,0,0,0.03906216718521,0.8,0,0.8,FALSE,0.125
"145","2_d2","2","d2","A=0",15,0.208333333333333,NA,0.0324098721583644,0.0324098721583644,0.0138966273783087,1,0.0138966273783087,1,1,1,TRUE,0.125
"146","2_d2","2","d2","A=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"147","2_d2","2","d2","Au=0",1,0.0138888888888889,0,0.0227358424625129,0.0227358424625129,0.00914700240073013,0.9,0.00914700240073013,0.9,0.9,0.9,TRUE,0.125
"148","2_d2","2","d2","Au=1",3,0.0416666666666667,0,0,0.00581930393854928,0,0,0.00255841718980886,0.1,0,0.1,FALSE,0.125
"149","2_d2","2","d2","B=0",2,0.0277777777777778,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"150","2_d2","2","d2","B=1",7,0.0972222222222222,NA,0,0.10231919255317,0,0,0.352393018156693,0,0,0,FALSE,0.125
"151","2_d2","2","d2","Bu=0",38,0.527777777777778,0.8,0.436442100295576,0.436442100295576,0.0872884200591151,1,0.0872884200591151,1,0.2,0.2,TRUE,0.125
"152","2_d2","2","d2","Bu=1",6,0.0833333333333333,0.8,0,0,0,0,0.199782915158946,0,0,0.8,FALSE,0.125
"153","2_d3","2","d3","A=0",4,0.0597014925373134,NA,0,0.00921472460212423,0,0,0.01380685818721,0,0,0,FALSE,0.125
"154","2_d3","2","d3","A=1",2,0.0298507462686567,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"155","2_d3","2","d3","Au=0",2,0.0298507462686567,0,0,0.00584440480814459,0,0,0.00916220448551902,0.9,0,0.9,FALSE,0.125
"156","2_d3","2","d3","Au=1",3,0.0447761194029851,0,0,0.00172447492164957,0,0,0.00255421876189142,0.1,0,0.1,FALSE,0.125
"157","2_d3","2","d3","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"158","2_d3","2","d3","B=1",11,0.164179104477612,NA,0.414257861117085,0.414257861117085,0.352007065112075,1,0.352007065112075,1,1,1,TRUE,0.125
"159","2_d3","2","d3","Bu=0",2,0.0298507462686567,0.2,0,0,0,0,0.0872833927395397,0,0,0.2,FALSE,0.125
"160","2_d3","2","d3","Bu=1",43,0.641791044776119,0.2,0.249451523773318,0.249451523773318,0.199561219018655,1,0.199561219018655,1,0.8,0.8,TRUE,0.125
"161","2_d4","2","d4","A=0",2,0.0246913580246914,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"162","2_d4","2","d4","A=1",8,0.0987654320987654,NA,0,0.0142086730866295,0,0,0.0371305014536013,0,0,0,FALSE,0.125
"163","2_d4","2","d4","Au=0",34,0.419753086419753,0.1,0.192844319473953,0.192844319473953,0.173559887526558,1,0.173559887526558,1,0.9,0.9,TRUE,0.125
"164","2_d4","2","d4","Au=1",5,0.0617283950617284,0.1,0,0,0,0,0.0351736481471579,0,0,0.1,FALSE,0.125
"165","2_d4","2","d4","B=0",21,0.259259259259259,NA,0.389242087451691,0.389242087451691,0.361860326205382,1,0.361860326205382,1,1,1,TRUE,0.125
"166","2_d4","2","d4","B=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"167","2_d4","2","d4","Bu=0",2,0.0246913580246914,0,0.0262450246200386,0.0262450246200386,0.0241288325917962,0.2,0.0241288325917962,0.2,0.2,0.2,TRUE,0.125
"168","2_d4","2","d4","Bu=1",9,0.111111111111111,0,0,0.0375860449578179,0,0,0.0349812912176362,0.8,0,0.8,FALSE,0.125
"169","2_d5","2","d5","A=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"170","2_d5","2","d5","A=1",14,0.191780821917808,NA,0.243140092427903,0.243140092427903,0.0373172222755833,1,0.0373172222755833,1,1,1,TRUE,0.125
"171","2_d5","2","d5","Au=0",2,0.0273972602739726,0.9,0,0,0,0,0.174627518966148,0,0,0.9,FALSE,0.125
"172","2_d5","2","d5","Au=1",36,0.493150684931507,0.9,0.352261388391026,0.352261388391026,0.0352261388391026,1,0.0352261388391026,1,0.1,0.1,TRUE,0.125
"173","2_d5","2","d5","B=0",10,0.136986301369863,NA,0,0.115420939068676,0,0,0.361806993900745,0,0,0,FALSE,0.125
"174","2_d5","2","d5","B=1",3,0.0410958904109589,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"175","2_d5","2","d5","Bu=0",4,0.0547945205479452,0,0,0.00501362549973972,0,0,0.0240062613911048,0.2,0,0.2,FALSE,0.125
"176","2_d5","2","d5","Bu=1",4,0.0547945205479452,0,0,0.0115354291727434,0,0,0.0348648122031399,0.8,0,0.8,FALSE,0.125
"177","2_d6","2","d6","A=0",2,0.0294117647058824,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"178","2_d6","2","d6","A=1",6,0.0882352941176471,NA,0,0.0101507607444261,0,0,0.0162222026205932,0,0,0,FALSE,0.125
"179","2_d6","2","d6","Au=0",19,0.279411764705882,0.1,0.138627002515844,0.138627002515844,0.0512319016745027,1,0.0512319016745027,1,0.9,0.9,TRUE,0.125
"180","2_d6","2","d6","Au=1",1,0.0147058823529412,0.1,0,0,0,0,0.0179447484235051,0,0,0.1,FALSE,0.125
"181","2_d6","2","d6","B=0",4,0.0588235294117647,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"182","2_d6","2","d6","B=1",6,0.0882352941176471,NA,0,0.10036320388501,0,0,0.334582078547348,0,0,0,FALSE,0.125
"183","2_d6","2","d6","Bu=0",26,0.382352941176471,0.8,0.424459765482651,0.424459765482651,0.0794032012950584,1,0.0794032012950584,1,0.2,0.2,TRUE,0.125
"184","2_d6","2","d6","Bu=1",4,0.0588235294117647,0.8,0,0,0,0,0.190025707039301,0,0,0.8,FALSE,0.125
"185","2_d7","2","d7","A=0",1,0.0138888888888889,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"186","2_d7","2","d7","A=1",7,0.0972222222222222,NA,0.017489070859176,0.017489070859176,0.0161797400024958,1,0.0161797400024958,1,1,1,TRUE,0.125
"187","2_d7","2","d7","Au=0",3,0.0416666666666667,0.022,0,0.0318517909396484,0,0,0.0510844630286085,0.878048780487805,0,0.9,FALSE,0.125
"188","2_d7","2","d7","Au=1",10,0.138888888888889,0.022,0.0218901806937835,0.0218901806937835,0.0179499481689024,0.121951219512195,0.0179499481689024,0.121951219512195,0.1,0.1,TRUE,0.125
"189","2_d7","2","d7","B=0",1,0.0138888888888889,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"190","2_d7","2","d7","B=1",14,0.194444444444444,NA,0.386645538971994,0.386645538971994,0.335077902393423,1,0.335077902393423,1,1,1,TRUE,0.125
