"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","noKind","noActnoKind","noInfnoKind","noKindnoSelect","noActnoInfnoKind","noActnoKindnoSelect","noInfnoKindnoSelect","noActnoInfnoKindnoSelect","baseline","n","prop","pgroup","Actual","A","B","E","include"
"102","2_c1","B=1",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,0,0,2,NA,0,0,0,FALSE
"103","2_c1","Bu=0",0.143105851862557,0.141893936965855,0.136909823905397,0.0637316490270993,0.146222965509052,0.0481124204735787,0.0525403897552794,0.0863183908573008,0.142841544446408,0.141426142181899,0.136583082687314,0.0641095389907127,0.146008267089908,0.0479136688995467,0.0847945634056929,0.0918369063432109,0.125,8,0.115942028985507,2,TRUE,0,0,0,TRUE
"104","2_c1","Bu=1",0.14077649515845,0.142094376558287,0.13389415564915,0.0505915482314164,0.146370776789553,0.124642505469392,0.0482748739904697,0.167418873607356,0.140450426124594,0.141633477047554,0.133484304611895,0.0498692924037615,0.14616009459504,0.118206014849841,0.0673796366894863,0.167589354560523,0.125,8,0.115942028985507,2,FALSE,0,0,0,TRUE
"105","2_c2","A=0",0.196465292347066,0.193468870752596,0.206771674295284,0.380615601683673,0.183743080430699,0.363913891416383,0.416706933865196,0.254876518242072,0.197672361841437,0.194842103575291,0.208396737575804,0.382243192872192,0.184588864503252,0.374536380762118,0.327163119143483,0.245282303453724,0.125,37,0.486842105263158,2,TRUE,0,1,0,TRUE
"106","2_c2","A=1",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,4,0.0526315789473684,2,NA,0,1,0,FALSE
"107","2_c2","Au=0",0.250738509632254,0.249046509799209,0.290343703440624,0.303289757366831,0.219678026245394,0.240101631463292,0.286011252392938,0.224629997657893,0.254007291333922,0.253217037532887,0.295348604170803,0.306908160495623,0.221828977292886,0.235986914466481,0.280508806241619,0.218995247169405,0.125,6,0.0789473684210526,2,TRUE,0,1,0,TRUE
"108","2_c2","Au=1",0.125288586183901,0.126723750050428,0.112065257174458,0.0592094491975276,0.135819817873185,0.0477392226686532,0.0500498842344119,0.0898117251101895,0.124459346110689,0.12560674574724,0.110927634657212,0.0594405452942441,0.135268176606385,0.047573374764574,0.0807176774906509,0.0955127909534559,0.125,7,0.0921052631578947,2,FALSE,0,1,0,TRUE
"109","2_c2","B=0",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,0,0,2,NA,0,1,0,FALSE
"110","2_c2","B=1",0.125288586183901,0.131602642515819,0.112065257174458,0.0592094491975276,0.139567272225211,0.0462213972481298,0.0500498842344119,0.0813501441362956,0.124459346110689,0.130626446606656,0.110927634657212,0.0594405452942441,0.139107999004887,0.0465542900580933,0.0807176774906509,0.0871874900347772,0.125,7,0.0921052631578947,2,FALSE,0,1,0,TRUE
"111","2_c2","Bu=0",0.129887356174233,0.126143751945331,0.117581765072535,0.077922486370792,0.135371104626993,0.0502144515205965,0.0567647455237017,0.0995598444632982,0.129160005408746,0.125010523237669,0.116560188312504,0.0795146469754768,0.134808621165054,0.0493323273211239,0.103411947179958,0.104972600354013,0.125,10,0.131578947368421,2,TRUE,0,1,0,TRUE
"112","2_c2","Bu=1",0.125288586183901,0.126816331289117,0.112065257174458,0.0592094491975276,0.135891378429776,0.164179198924691,0.0500498842344119,0.198375355728426,0.124459346110689,0.125701927053063,0.110927634657212,0.0594405452942441,0.135341470623156,0.15571548152351,0.0807176774906509,0.195860779595427,0.125,5,0.0657894736842105,2,FALSE,0,1,0,TRUE
"113","2_c3","A=0",0.0235215416473721,0.0230990718237502,0.0245535428340915,0.0302719034930605,0.0249646600843711,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0228911515419143,0.0224976081235963,0.0234557829846271,0.0265061818869882,0.0245279454021897,0.04515061555205,0.0233815474814938,0.0260943942195984,0.125,1,0.0133333333333333,2,NA,1,0,0,FALSE
"114","2_c3","A=1",0.125043665146504,0.131395377881,0.111731629410788,0.0592094491975276,0.139428851870169,0.0462213972481298,0.0500498842344119,0.0813501441362956,0.124206902141303,0.130409799765674,0.110583955178737,0.0594405452942441,0.138964791797326,0.0465542900580933,0.0807176774906509,0.0871874900347772,0.125,7,0.0933333333333333,2,FALSE,1,0,0,TRUE
"115","2_c3","Au=0",0.251473959069874,0.249782374609609,0.291404349023737,0.303289757366831,0.220169856623391,0.240101631463292,0.286011252392938,0.224629997657893,0.254767943377836,0.253986477242815,0.296446030736707,0.306908160495623,0.222337679942851,0.235986914466481,0.280508806241619,0.218995247169405,0.125,19,0.253333333333333,2,TRUE,1,0,0,TRUE
"116","2_c3","Au=1",0.125043665146504,0.126440826141046,0.111731629410788,0.0592094491975276,0.135620177538344,0.0477392226686532,0.0500498842344119,0.0898117251101895,0.124206902141303,0.125312801487306,0.110583955178737,0.0594405452942441,0.135062433585391,0.047573374764574,0.0807176774906509,0.0955127909534559,0.125,3,0.04,2,FALSE,1,0,0,TRUE
"117","2_c3","B=0",0.196767223822686,0.193760980909002,0.207122892263487,0.380615601683673,0.18396728231599,0.363913891416383,0.416706933865196,0.254876518242072,0.197980851755874,0.195142229044276,0.20875369482712,0.382243192872192,0.184818748663307,0.374536380762118,0.327163119143483,0.245282303453724,0.125,33,0.44,2,TRUE,1,0,0,TRUE
