"","A","Au","B","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","mA","mAu","mB","mBu","cfsA","cfaAu","cfsB","cfsBu","Sum","run"
"369",0,0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"conjunctive",0.25,2,1,0.0704750855395635,0.0302560860492444,0.00309329722236098,0.0312734758259376,NA,NA,NA,NA,NA,8
"370",0,0,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"conjunctive",0.25,2,1,0.167046855486318,0.072579267854706,0.00744152222945158,0.0125493097752243,NA,NA,NA,NA,NA,8
"371",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,7,"conjunctive",0.25,2,1,0.16878659967952,0.0112544227747275,0.00773319444246698,0.0684005605347021,NA,NA,NA,NA,NA,8
"372",0,1,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,8,"conjunctive",0.25,2,1,0.411974678602582,0.0295362394991641,0.0183288749101573,0.0305176024054601,NA,NA,NA,NA,NA,8
"373",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,9,"conjunctive",0.25,3,1,0.0187047235308522,0.0757041957928095,0.0548820749232635,0.0751941272448631,NA,NA,NA,NA,NA,8
"374",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,10,"conjunctive",0.25,3,1,0.0451525355845383,0.179262114711797,0.133948851902375,0.0310477398231514,NA,NA,NA,NA,NA,8
"375",1,1,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,11,"conjunctive",0.25,3,1,0.0472685244265002,0.0317012246424546,0.136195434652154,0.174736876958967,NA,NA,NA,NA,NA,8
"376",1,1,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,12,"conjunctive",0.25,3,1,0.11631317160317,0.0795582142097604,0.337560288376201,0.0803030904060027,NA,NA,NA,NA,NA,8
"377",1,0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,13,"conjunctive",0.333333333333333,4,1,0.0376436016487102,0.146920089685459,0.0156752530969089,0.142873122363716,NA,NA,NA,NA,NA,8
"378",1,0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,14,"conjunctive",0,5,1,0.0364089310279712,0.148110603171656,0.0161970746508681,0.14864137703781,NA,NA,NA,NA,NA,8
"379",1,0,1,1,0,0,0.1,0.5,0.8,0.5,0.02,0.25,15,"conjunctive",0.333333333333333,4,1,0.0953925854663494,0.369620420110002,0.039759083387709,0.0635023482886147,NA,NA,NA,NA,NA,8
"380",1,0,1,1,1,0,0.1,0.5,0.8,0.5,0.02,0.25,16,"conjunctive",0,5,1,0.0914521512169303,0.370219938446583,0.0396718145091763,0.065502062184811,NA,NA,NA,NA,NA,8
"381",1,1,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,17,"conjunctive",0.333333333333333,4,1,0.0951434525068984,0.0642213896128934,0.0397829910388568,0.369721555392756,NA,NA,NA,NA,NA,8
"382",1,1,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,18,"conjunctive",0,5,1,0.0941800596552443,0.0664748568624351,0.0396376229329998,0.366944680325058,NA,NA,NA,NA,NA,8
"383",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,19,"conjunctive",0,4,1,0.302433681739109,0.207196028950534,0.125399677101724,0.208224966651473,NA,NA,NA,NA,NA,8
"384",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,20,"conjunctive",1,5,1,0.301813803160682,0.209727405698806,0.123710833624393,0.208037110138486,NA,NA,NA,NA,NA,8
"385",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,1,0.0644710384670688,0.0268649381736128,0.164940099114157,0.216369899486968,NA,NA,NA,NA,NA,9
"386",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,1,0.0256819940438793,0.0109097195033395,0.446497934751925,0.105001843133096,NA,NA,NA,NA,NA,9
"387",0,1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,1,0.292276228318093,0.0214750391710573,0.131641308108928,0.17363241231707,NA,NA,NA,NA,NA,9
"388",0,1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,1,0.136329586240963,0.0106226861747288,0.422824975002287,0.101854130935997,NA,NA,NA,NA,NA,9
"389",0,0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,1,0.030484929945034,0.0129035774444603,0.0503980926735893,0.476226916182172,NA,NA,NA,NA,NA,9
"390",0,0,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,1,0.0314922445547441,0.0136064779656042,0.0510254764274705,0.472080929983864,NA,NA,NA,NA,NA,9
"391",0,0,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,1,0.00651289377168515,0.00256922360861151,0.250757071396963,0.41831542088894,NA,NA,NA,NA,NA,9
"392",0,0,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,1,0.00643587831873762,0.00254481157179174,0.25058868601995,0.417607215205763,NA,NA,NA,NA,NA,9
"393",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,1,0.170551463233391,0.0128876588043881,0.0479567365334475,0.441141061996813,NA,NA,NA,NA,NA,9
"394",0,1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,1,0.16824928169921,0.0123944042523811,0.0471969974395324,0.443474304117006,NA,NA,NA,NA,NA,9
"395",0,1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,1,0.0371280683691569,0.00242127588564009,0.249050098656638,0.412245572159648,NA,NA,NA,NA,NA,9
"396",0,1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,1,0.0364672352641792,0.00270172805677005,0.246464981841387,0.415649774350888,NA,NA,NA,NA,NA,9
"397",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,1,0.0912298446178365,0.362704132789338,0.0828323211042736,0.110447409125124,NA,NA,NA,NA,NA,9
"398",1,0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,1,0.0914558521400548,0.358627225033232,0.0823134328993787,0.110288824373618,NA,NA,NA,NA,NA,9
"399",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,1,0.05793476676376,0.228643009747968,0.354808069322051,0.0848915042879306,NA,NA,NA,NA,NA,9
"400",1,0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,1,0.0598312770831049,0.228522275262226,0.355828390796626,0.0842164234649095,NA,NA,NA,NA,NA,9
"401",1,1,0,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,1,0.376574329851341,0.259986887502509,0.0256853006292338,0.0344301371933459,NA,NA,NA,NA,NA,9
"402",1,1,0,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,1,0.377908434699562,0.26209322034095,0.0249550682376928,0.0326201584940943,NA,NA,NA,NA,NA,9
"403",1,1,0,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,1,0.327836136981039,0.227838823398252,0.148564225095874,0.0357034177954083,NA,NA,NA,NA,NA,9
"404",1,1,0,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,1,0.325846118204715,0.228033809670767,0.148844492157747,0.0349853471593621,NA,NA,NA,NA,NA,9
"405",1,0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,1,0.0669819243093036,0.262959952856959,0.0378930905857256,0.35204070813837,NA,NA,NA,NA,NA,9
"406",1,0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,1,0.0660127675007123,0.262504940234599,0.0378502058210697,0.354601846090392,NA,NA,NA,NA,NA,9
"407",1,0,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,1,0.0183294138981881,0.0674484788602564,0.234009643242138,0.387768757154649,NA,NA,NA,NA,NA,9
"408",1,0,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,1,0.0167916431199366,0.0681646909581989,0.234113675938262,0.390364071621496,NA,NA,NA,NA,NA,9
"409",1,1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,1,0.34653856601845,0.236971925646004,0.013996183172962,0.136485444356502,NA,NA,NA,NA,NA,9
"410",1,1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,1,0.343344591477716,0.238528025089646,0.0140299440907865,0.13610962462965,NA,NA,NA,NA,NA,9
"411",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,1,0.142133560326675,0.0974121678557766,0.140169748468538,0.239189552377419,NA,NA,NA,NA,NA,9
"412",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,28,"disjunctive",0.333333333333333,7,1,0.14548436162678,0.0990266283556126,0.145494219845201,0.240897370154671,NA,NA,NA,NA,NA,9
"413",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"conjunctive",0.25,1,1,0.0493334943239742,0.0217935671587724,0.0139748236873221,0.0196137176118315,NA,NA,NA,NA,NA,9
"414",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"conjunctive",0.25,1,1,0.0827584290070332,0.0399722536922005,0.0266430342185222,0.00603897223586071,NA,NA,NA,NA,NA,9
"415",0,1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"conjunctive",0.25,1,1,0.0835681516623834,0.00667090256064027,0.0285404731949745,0.0358614391781166,NA,NA,NA,NA,NA,9
"416",0,1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"conjunctive",0.25,1,1,0.215106805371404,0.0152603587495843,0.0650514354460651,0.0158003999092828,NA,NA,NA,NA,NA,9
"417",0,0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"conjunctive",0.25,2,1,0.0701297689618243,0.0266813331039165,0.00294359245140625,0.0331369633533614,NA,NA,NA,NA,NA,9
"418",0,0,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"conjunctive",0.25,2,1,0.171123888557318,0.0707201639148381,0.00728573153927488,0.0121750141391835,NA,NA,NA,NA,NA,9
"419",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,7,"conjunctive",0.25,2,1,0.167791913711097,0.0121649818031138,0.00782003257714724,0.0743172234260791,NA,NA,NA,NA,NA,9
"420",0,1,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,8,"conjunctive",0.25,2,1,0.410495012437431,0.0306850289067514,0.0184043717290704,0.0289258775657069,NA,NA,NA,NA,NA,9
"421",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,9,"conjunctive",0.25,3,1,0.0181883148333718,0.0751061183129382,0.0564698888933541,0.070036043440715,NA,NA,NA,NA,NA,9
"422",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,10,"conjunctive",0.25,3,1,0.0457899850485761,0.179433613802026,0.133085608529111,0.0330607889739759,NA,NA,NA,NA,NA,9
"423",1,1,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,11,"conjunctive",0.25,3,1,0.0449734223962782,0.0312130046174133,0.137926185186187,0.181934337841558,NA,NA,NA,NA,NA,9
"424",1,1,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,12,"conjunctive",0.25,3,1,0.115552374508578,0.0786147859970297,0.33724224940509,0.081035734222364,NA,NA,NA,NA,NA,9
"425",1,0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,13,"conjunctive",0.333333333333333,4,1,0.0369734082761112,0.147074259211746,0.01503732587507,0.151320277374393,NA,NA,NA,NA,NA,9
"426",1,0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,14,"conjunctive",0,5,1,0.0375482283487698,0.146323609109212,0.0152365789788824,0.147479807023365,NA,NA,NA,NA,NA,9
"427",1,0,1,1,0,0,0.1,0.5,0.8,0.5,0.02,0.25,15,"conjunctive",0.333333333333333,4,1,0.0944954965348726,0.369389349535095,0.0384838623685532,0.0638633711936786,NA,NA,NA,NA,NA,9
"428",1,0,1,1,1,0,0.1,0.5,0.8,0.5,0.02,0.25,16,"conjunctive",0,5,1,0.0941326360427562,0.367836689177791,0.0391226960442659,0.0649820259708797,NA,NA,NA,NA,NA,9
"429",1,1,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,17,"conjunctive",0.333333333333333,4,1,0.0944719030459385,0.0644712012798566,0.0386754237584637,0.371582369468061,NA,NA,NA,NA,NA,9
"430",1,1,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,18,"conjunctive",0,5,1,0.0952888073495398,0.0668158765058218,0.0395505959827681,0.367681928755375,NA,NA,NA,NA,NA,9
"431",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,19,"conjunctive",0,4,1,0.302405366635355,0.208536807868208,0.123962285780352,0.207787510542624,NA,NA,NA,NA,NA,9
"432",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,20,"conjunctive",1,5,1,0.29990586954899,0.209956499465505,0.123838068545207,0.207189861057517,NA,NA,NA,NA,NA,9
"433",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"disjunctive",0.25,1,1,0.0632764278742329,0.026478108517065,0.161290396477701,0.21377203361037,NA,NA,NA,NA,NA,10
"434",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"disjunctive",0.25,1,1,0.024371547985436,0.010535074268888,0.445385730739107,0.106006228958969,NA,NA,NA,NA,NA,10
"435",0,1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"disjunctive",0.25,1,1,0.291209329734952,0.0212721870284435,0.130765481348469,0.175188909693637,NA,NA,NA,NA,NA,10
"436",0,1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"disjunctive",0.25,1,1,0.139450914449318,0.010213404638403,0.423293642238486,0.100360681910118,NA,NA,NA,NA,NA,10
"437",0,0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"disjunctive",0.5,2,1,0.0315291617491973,0.0133088986156051,0.051506157300419,0.474792163838346,NA,NA,NA,NA,NA,10
"438",0,0,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"disjunctive",0,3,1,0.0316975150331049,0.0136171894535076,0.0502245930094157,0.478558385536327,NA,NA,NA,NA,NA,10
"439",0,0,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,7,"disjunctive",0,2,1,0.00673017486484082,0.00293698838376285,0.251361565779411,0.417898455510942,NA,NA,NA,NA,NA,10
"440",0,0,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,8,"disjunctive",0.5,3,1,0.00635984894233374,0.00261569412826465,0.247129130780442,0.42059456820864,NA,NA,NA,NA,NA,10
"441",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,9,"disjunctive",0.5,2,1,0.166888796298965,0.0120241256629718,0.0470855404164733,0.44611427676732,NA,NA,NA,NA,NA,10
"442",0,1,1,0,1,0,0.9,0.5,0.8,0.5,0.18,0.25,10,"disjunctive",0,3,1,0.169192670179991,0.0122198477151515,0.0467031835866113,0.438921440442202,NA,NA,NA,NA,NA,10
"443",0,1,1,1,0,1,0.9,0.5,0.8,0.5,0.18,0.25,11,"disjunctive",0,2,1,0.0371027459365662,0.00256319750165232,0.247309913701259,0.413413268209051,NA,NA,NA,NA,NA,10
"444",0,1,1,1,1,1,0.9,0.5,0.8,0.5,0.18,0.25,12,"disjunctive",0.5,3,1,0.0364246762612001,0.00260979953199139,0.248021244013995,0.414618532429856,NA,NA,NA,NA,NA,10
"445",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,13,"disjunctive",0.5,4,1,0.0915279594933621,0.361185046123857,0.0825869368318616,0.108644395669269,NA,NA,NA,NA,NA,10
"446",1,0,0,0,1,0,0.1,0.5,0.2,0.5,0.005,0.25,14,"disjunctive",0,5,1,0.0917061983258838,0.359297464532683,0.0818666830411807,0.109536731897241,NA,NA,NA,NA,NA,10
"447",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,15,"disjunctive",0.5,4,1,0.058312101818181,0.226890388708326,0.356380127381576,0.0836265107586942,NA,NA,NA,NA,NA,10
"448",1,0,0,1,1,0,0.1,0.5,0.2,0.5,0.005,0.25,16,"disjunctive",0,5,1,0.0566882687946172,0.225559233956842,0.360098938574382,0.0846176314622455,NA,NA,NA,NA,NA,10
"449",1,1,0,0,0,1,0.1,0.5,0.2,0.5,0.005,0.25,17,"disjunctive",0,4,1,0.378365317812332,0.260303810151523,0.0260104931511836,0.0332769398132413,NA,NA,NA,NA,NA,10
"450",1,1,0,0,1,1,0.1,0.5,0.2,0.5,0.005,0.25,18,"disjunctive",0.5,5,1,0.376952739146927,0.260194664134704,0.0241669812993312,0.0332124771844184,NA,NA,NA,NA,NA,10
"451",1,1,0,1,0,1,0.1,0.5,0.2,0.5,0.005,0.25,19,"disjunctive",0,4,1,0.328182540659674,0.225447164247242,0.150256459426879,0.0350387796937548,NA,NA,NA,NA,NA,10
"452",1,1,0,1,1,1,0.1,0.5,0.2,0.5,0.005,0.25,20,"disjunctive",0.5,5,1,0.324810648273567,0.228968681231172,0.149460016367744,0.0349362523122473,NA,NA,NA,NA,NA,10
"453",1,0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,21,"disjunctive",1,6,1,0.0663151517252008,0.263747980527462,0.0370166245432569,0.353314963586769,NA,NA,NA,NA,NA,10
"454",1,0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,22,"disjunctive",0,7,1,0.0671302619726618,0.266348290167757,0.0373748853958787,0.354453511094858,NA,NA,NA,NA,NA,10
"455",1,0,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,23,"disjunctive",0,6,1,0.0176973008828337,0.0683137226339072,0.235035173521175,0.387038443295294,NA,NA,NA,NA,NA,10
"456",1,0,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,24,"disjunctive",0.333333333333333,7,1,0.0177745984961928,0.0689679137478781,0.233683532788881,0.389796990840664,NA,NA,NA,NA,NA,10
"457",1,1,1,0,0,1,0.1,0.5,0.8,0.5,0.02,0.25,25,"disjunctive",0,6,1,0.345113193343199,0.238584242831962,0.0144079058657807,0.135345127058104,NA,NA,NA,NA,NA,10
"458",1,1,1,0,1,1,0.1,0.5,0.8,0.5,0.02,0.25,26,"disjunctive",0.333333333333333,7,1,0.343938937102984,0.238494185323494,0.0150331946644593,0.136001495663876,NA,NA,NA,NA,NA,10
"459",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,27,"disjunctive",0,6,1,0.143175563438461,0.0984430879106437,0.144144786403232,0.238681267268571,NA,NA,NA,NA,NA,10
"460",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,28,"disjunctive",0.333333333333333,7,1,0.142088084014055,0.0983706457950637,0.143385723459894,0.241118876556407,NA,NA,NA,NA,NA,10
"461",0,0,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,1,"conjunctive",0.25,1,1,0.0360205353010484,0.0169563904817183,0.0145314121026647,0.0144070134675916,NA,NA,NA,NA,NA,10
"462",0,0,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,2,"conjunctive",0.25,1,1,0.0815804298813686,0.0328561760155257,0.0244879967189393,0.00555438260107291,NA,NA,NA,NA,NA,10
"463",0,1,0,0,0,0,0.9,0.5,0.2,0.5,0.045,0.25,3,"conjunctive",0.25,1,1,0.0954700725599759,0.00708314465266215,0.029284256940579,0.0389253330636784,NA,NA,NA,NA,NA,10
"464",0,1,0,1,0,0,0.9,0.5,0.2,0.5,0.045,0.25,4,"conjunctive",0.25,1,1,0.210089224263115,0.0138604910332024,0.0653101194227257,0.015775473696661,NA,NA,NA,NA,NA,10
"465",0,0,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,5,"conjunctive",0.25,2,1,0.0744754403411312,0.0273593558873838,0.00341816232253646,0.0295145357779006,NA,NA,NA,NA,NA,10
"466",0,0,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,6,"conjunctive",0.25,2,1,0.1784516812866,0.0714033371204001,0.00690355008244808,0.0130720495488001,NA,NA,NA,NA,NA,10
"467",0,1,1,0,0,0,0.9,0.5,0.8,0.5,0.18,0.25,7,"conjunctive",0.25,2,1,0.166809731671802,0.0116459961584005,0.00730543396530359,0.0718285312261334,NA,NA,NA,NA,NA,10
"468",0,1,1,1,0,0,0.9,0.5,0.8,0.5,0.18,0.25,8,"conjunctive",0.25,2,1,0.408904692490193,0.031571342347314,0.0181282655451381,0.0307754183627046,NA,NA,NA,NA,NA,10
"469",1,0,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,9,"conjunctive",0.25,3,1,0.0189567676263487,0.0738379918009969,0.0565330175540491,0.0750091575878226,NA,NA,NA,NA,NA,10
"470",1,0,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,10,"conjunctive",0.25,3,1,0.047268595683298,0.177726116578637,0.130556731317689,0.0315951037495539,NA,NA,NA,NA,NA,10
"471",1,1,0,0,0,0,0.1,0.5,0.2,0.5,0.005,0.25,11,"conjunctive",0.25,3,1,0.0469489295370571,0.0319097728369052,0.13446973570658,0.178414254554113,NA,NA,NA,NA,NA,10
"472",1,1,0,1,0,0,0.1,0.5,0.2,0.5,0.005,0.25,12,"conjunctive",0.25,3,1,0.115503203684833,0.08037888716039,0.34159979417292,0.0802275620093614,NA,NA,NA,NA,NA,10
"473",1,0,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,13,"conjunctive",0.333333333333333,4,1,0.0355327980677008,0.1465039634377,0.0152241761631675,0.147107673377556,NA,NA,NA,NA,NA,10
"474",1,0,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,14,"conjunctive",0,5,1,0.038050574551156,0.152341508919384,0.0156531817623387,0.148655347264538,NA,NA,NA,NA,NA,10
"475",1,0,1,1,0,0,0.1,0.5,0.8,0.5,0.02,0.25,15,"conjunctive",0.333333333333333,4,1,0.0911339256870252,0.371399395075431,0.0395578842180562,0.0650344648556606,NA,NA,NA,NA,NA,10
"476",1,0,1,1,1,0,0.1,0.5,0.8,0.5,0.02,0.25,16,"conjunctive",0,5,1,0.0942802158856992,0.368710225577196,0.0394436338550543,0.0655821140391989,NA,NA,NA,NA,NA,10
"477",1,1,1,0,0,0,0.1,0.5,0.8,0.5,0.02,0.25,17,"conjunctive",0.333333333333333,4,1,0.093745824909281,0.06420836878682,0.0388795262874267,0.369988813952361,NA,NA,NA,NA,NA,10
"478",1,1,1,0,1,0,0.1,0.5,0.8,0.5,0.02,0.25,18,"conjunctive",0,5,1,0.0949643767978792,0.0658036870760537,0.0397867983628728,0.368930030940948,NA,NA,NA,NA,NA,10
"479",1,1,1,1,0,1,0.1,0.5,0.8,0.5,0.02,0.25,19,"conjunctive",0,4,1,0.300986642742359,0.208428286610312,0.124823547385853,0.209051925275312,NA,NA,NA,NA,NA,10
"480",1,1,1,1,1,1,0.1,0.5,0.8,0.5,0.02,0.25,20,"conjunctive",1,5,1,0.299548688745527,0.207763578825424,0.12539819647538,0.206960159745225,NA,NA,NA,NA,NA,10
"481",0,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,1,"disjunctive",0.18,1,2,0.0267848738432391,0.0638058002790278,0.217673018743261,0.163498219009913,NA,NA,NA,NA,NA,1
"482",0,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,2,"disjunctive",0.72,1,2,0.0132468549081092,0.0310480844926099,0.474471942178477,0.050831412185012,NA,NA,NA,NA,NA,1
"483",0,1,0,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,3,"disjunctive",0.02,1,2,0.359145077717839,0.0926156161307102,0.10956335603204,0.0819197945711914,NA,NA,NA,NA,NA,1
"484",0,1,0,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"disjunctive",0.08,1,2,0.264199739068824,0.067205556969465,0.351247787730807,0.0381276076411541,NA,NA,NA,NA,NA,1
"485",0,0,1,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"disjunctive",0.9,2,2,0.0105964860177887,0.0257844042930075,0.10343978642102,0.44436838817576,NA,NA,NA,NA,NA,1
"486",0,0,1,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,6,"disjunctive",0,3,2,0.0104165573150102,0.0244291902979086,0.105036038590838,0.443737832429078,NA,NA,NA,NA,NA,1
"487",0,0,1,1,0,1,0.5,0.9,0.5,0.8,0.18,0.72,7,"disjunctive",0,2,2,0.00262260945054497,0.00622058570394147,0.415543900439005,0.253061881868183,NA,NA,NA,NA,NA,1
"488",0,0,1,1,1,1,0.5,0.9,0.5,0.8,0.18,0.72,8,"disjunctive",0.9,3,2,0.00258608721365082,0.00636527109790392,0.418005105861796,0.249371639062224,NA,NA,NA,NA,NA,1
"489",0,1,1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,9,"disjunctive",0.1,2,2,0.228623406782784,0.0574427893466531,0.0836276211075419,0.3552449360903,NA,NA,NA,NA,NA,1
"490",0,1,1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,10,"disjunctive",0,3,2,0.229321766620372,0.0596887110599846,0.0841702026555108,0.353580127079998,NA,NA,NA,NA,NA,1
"491",0,1,1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,11,"disjunctive",0,2,2,0.0679370011210706,0.0174128771896454,0.392594175807421,0.232610865061918,NA,NA,NA,NA,NA,1
"492",0,1,1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,12,"disjunctive",0.1,3,2,0.0687343398905025,0.0172944611051447,0.389893096428771,0.234259365538137,NA,NA,NA,NA,NA,1
"493",1,0,0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"disjunctive",0.2,4,2,0.0217988293224503,0.292291076995339,0.175344557165801,0.132145143386511,NA,NA,NA,NA,NA,1
"494",1,0,0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"disjunctive",0,5,2,0.0220612030043387,0.288993212647209,0.174661033564997,0.131247786875575,NA,NA,NA,NA,NA,1
"495",1,0,0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"disjunctive",0.8,4,2,0.0127364234433562,0.167266777016218,0.443093568585531,0.0466201706749115,NA,NA,NA,NA,NA,1
"496",1,0,0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"disjunctive",0,5,2,0.0117989575217205,0.165473950291766,0.444586440693408,0.0466202977719679,NA,NA,NA,NA,NA,1
"497",1,1,0,0,0,1,0.5,0.1,0.5,0.2,0.005,0.02,17,"disjunctive",0,4,2,0.263414865731566,0.374129771416907,0.033192522766617,0.0248459025715236,NA,NA,NA,NA,NA,1
"498",1,1,0,0,1,1,0.5,0.1,0.5,0.2,0.005,0.02,18,"disjunctive",0.2,5,2,0.260479502236781,0.374555858311372,0.0330701468247675,0.0246811384277752,NA,NA,NA,NA,NA,1
