"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","noKind","noActnoKind","noInfnoKind","noKindnoSelect","noActnoInfnoKind","noActnoKindnoSelect","noInfnoKindnoSelect","noActnoInfnoKindnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"1","1_c1","A=0",0.220654097828816,0.204562867498068,0.234737737954367,0.306851184036336,0.189628482390562,0.320564827002333,0.328334672352406,0.22574606755703,0.223314012920365,0.19916481996829,0.222760921907141,0.308551423990416,0.179140590259733,0.327663248973856,0.273798977441278,0.218528254819714,18,0.253521126760563,1,TRUE,0,0,0,TRUE
"2","1_c1","A=1",0.0245843515679664,0.0260328790819681,0.0258633315132008,0.0302719034930605,0.0251505677284739,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0234288258679172,0.0245257590143799,0.0240066667564652,0.0265061818869882,0.0255528886022839,0.04515061555205,0.0233815474814938,0.0260943942195984,0,0,1,FALSE,0,0,0,FALSE
"3","1_c1","Au=0",0.149771911592614,0.148226557575604,0.147063466857645,0.109760226516877,0.151708216640077,0.0678100348092697,0.0775892272739224,0.124277862556029,0.149816880924748,0.149963178095545,0.149674737606852,0.112324280629176,0.153744137447351,0.063593067737047,0.132173815285758,0.127688675480344,1,0.0140845070422535,1,TRUE,0,0,0,TRUE
"4","1_c1","Au=1",0.140905364311182,0.155952461564369,0.136729716941036,0.0531166859537263,0.157186742798728,0.0678100348092697,0.048892392616207,0.124277862556029,0.140678390037893,0.156858002225897,0.140587562106617,0.052618113493419,0.157546070013824,0.063593067737047,0.0706456597914696,0.127688675480344,3,0.0422535211267606,1,FALSE,0,0,0,TRUE
"5","1_c1","B=0",0.14964029663553,0.148117984126693,0.146908900835757,0.306851184036336,0.151630476763248,0.320564827002333,0.328334672352406,0.22574606755703,0.149681124041292,0.149865896220277,0.149539742620616,0.308551423990416,0.153689825087941,0.327663248973856,0.273798977441278,0.218528254819714,38,0.535211267605634,1,TRUE,0,0,0,TRUE
"6","1_c1","B=1",0.0245843515679664,0.0260328790819681,0.0258633315132008,0.0302719034930605,0.0251505677284739,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0234288258679172,0.0245257590143799,0.0240066667564652,0.0265061818869882,0.0255528886022839,0.04515061555205,0.0233815474814938,0.0260943942195984,2,0.028169014084507,1,FALSE,0,0,0,FALSE
"7","1_c1","Bu=0",0.148954262184743,0.147551764905469,0.146103797443758,0.109760226516877,0.151224710515718,0.0678100348092697,0.0775892272739224,0.124277862556029,0.148973550301975,0.149358384826818,0.148836140139227,0.112324280629176,0.153406171301511,0.063593067737047,0.132173815285758,0.127688675480344,5,0.0704225352112676,1,TRUE,0,0,0,TRUE
"8","1_c1","Bu=1",0.140905364311182,0.14352260616586,0.136729716941036,0.0531166859537263,0.14832023543472,0.0678100348092697,0.048892392616207,0.124277862556029,0.140678390037893,0.145738200634413,0.140587562106617,0.052618113493419,0.151367428685072,0.063593067737047,0.0706456597914696,0.127688675480344,4,0.0563380281690141,1,FALSE,0,0,0,TRUE
"9","1_c2","A=0",0.346994135415987,0.299953363205638,0.394196727009237,0.446067726294935,0.250036281205155,0.523373392681213,0.548682715814616,0.272874852882872,0.354674206469634,0.280581531812195,0.353388027019093,0.444232691161965,0.217537837672011,0.549974562871606,0.357225686226928,0.259465511063018,36,0.580645161290323,1,TRUE,0,1,0,TRUE
"10","1_c2","A=1",0.0245843515679664,0.0260328790819681,0.0258633315132008,0.0302719034930605,0.0251505677284739,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0234288258679172,0.0245257590143799,0.0240066667564652,0.0265061818869882,0.0255528886022839,0.04515061555205,0.0233815474814938,0.0260943942195984,1,0.0161290322580645,1,FALSE,0,1,0,FALSE
"11","1_c2","Au=0",0.120012371701338,0.123938104149369,0.109965653983231,0.149770777775718,0.135586033792497,0.0853940727017006,0.102807198305887,0.147502002036194,0.11891760809923,0.128843859061261,0.118948074215851,0.153608112601507,0.143112812674806,0.0781055719287505,0.168418020993381,0.149301249857095,2,0.032258064516129,1,TRUE,0,1,0,TRUE
"12","1_c2","Au=1",0.117096309766531,0.126466546691249,0.106858118255609,0.0646156370558358,0.137549669926077,0.0853940727017006,0.051778490686227,0.147502002036194,0.115937414156742,0.131191356269944,0.115984716097573,0.0651795732870153,0.144550500425653,0.0781055719287505,0.0863917256077741,0.149301249857095,1,0.0161290322580645,1,FALSE,0,1,0,TRUE
"13","1_c2","B=0",0.0245843515679664,0.0260328790819681,0.0258633315132008,0.0302719034930605,0.0251505677284739,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0234288258679172,0.0245257590143799,0.0240066667564652,0.0265061818869882,0.0255528886022839,0.04515061555205,0.0233815474814938,0.0260943942195984,1,0.0161290322580645,1,FALSE,0,1,0,FALSE
"14","1_c2","B=1",0.117096309766531,0.136069185380763,0.106858118255609,0.0646156370558358,0.144872750925883,0.0474201097537299,0.051778490686227,0.0857207243105261,0.115937414156742,0.14004011857997,0.115984716097573,0.0651795732870153,0.149844959275143,0.0473019183092917,0.0863917256077741,0.0911407010694042,8,0.129032258064516,1,FALSE,0,1,0,TRUE
"15","1_c2","Bu=0",0.132535860447148,0.134690958667275,0.123536601214304,0.149770777775718,0.143834209429101,0.0853940727017006,0.102807198305887,0.147502002036194,0.131738291225075,0.138776332632866,0.131696416959406,0.153608112601507,0.149100360238908,0.0781055719287505,0.168418020993381,0.149301249857095,12,0.193548387096774,1,TRUE,0,1,0,TRUE
"16","1_c2","Bu=1",0.117096309766531,0.12681608374177,0.106858118255609,0.0646156370558358,0.137819919264338,0.0853940727017006,0.051778490686227,0.147502002036194,0.115937414156742,0.131515283615003,0.115984716097573,0.0651795732870153,0.144747752508912,0.0781055719287505,0.0863917256077741,0.149301249857095,1,0.0161290322580645,1,FALSE,0,1,0,TRUE
"17","1_c3","A=0",0.0245843515679664,0.0260328790819681,0.0258633315132008,0.0302719034930605,0.0251505677284739,0.0438151033791275,0.0451837077574647,0.025698207330913,0.0234288258679172,0.0245257590143799,0.0240066667564652,0.0265061818869882,0.0255528886022839,0.04515061555205,0.0233815474814938,0.0260943942195984,1,0.0125,1,FALSE,1,0,0,FALSE
"18","1_c3","A=1",0.135524264151805,0.147406737753293,0.130685024902895,0.0646156370558358,0.151163820211168,0.0474201097537299,0.051778490686227,0.0857207243105261,0.135151998175929,0.149250220388924,0.135092281492846,0.0651795732870153,0.153385445048303,0.0473019183092917,0.0863917256077741,0.0911407010694042,8,0.1,1,FALSE,1,0,0,TRUE
"19","1_c3","Au=0",0.18449345239608,0.156103712030312,0.189199396839411,0.149770777775718,0.157338222357048,0.0853940727017006,0.102807198305887,0.147502002036194,0.185748725742338,0.157015688267786,0.185405394774417,0.153608112601507,0.157673086146144,0.0781055719287505,0.168418020993381,0.149301249857095,12,0.15,1,TRUE,1,0,0,TRUE
"20","1_c3","Au=1",0.135524264151805,0.205061546392505,0.130685024902895,0.0646156370558358,0.19000234241992,0.0853940727017006,0.051778490686227,0.147502002036194,0.135151998175929,0.199621204383068,0.135092281492846,0.0651795732870153,0.179407589549677,0.0781055719287505,0.0863917256077741,0.149301249857095,1,0.0125,1,FALSE,1,0,0,TRUE
