"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","noKind","noActnoKind","noInfnoKind","noKindnoSelect","noActnoInfnoKind","noActnoKindnoSelect","noInfnoKindnoSelect","noActnoInfnoKindnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"204","3_c2","Au=1",0.108997550219601,0.110780098861157,0.0970792896701348,0.0668827928134684,0.0971691184204428,0.147516903681395,0.052142614081867,0.185381986914096,0.10754367169645,0.113367939499466,0.107651168979294,0.0676956893906989,0.112896063971239,0.137091092276671,0.0897493599348709,0.183559173642251,3,0.0491803278688525,3,FALSE,0,1,0,TRUE
"205","3_c2","B=0",0.0245927548546794,0.0284756647125549,0.0258546528782982,0.0302719034930605,0.0315569754144167,0.0438151033791275,0.0451837077574647,0.025698207330913,0.023428177226232,0.0248913076834189,0.0240120607302476,0.0265061818869882,0.0245601494048375,0.04515061555205,0.0233815474814938,0.0260943942195984,0,0,3,FALSE,0,1,0,FALSE
"206","3_c2","B=1",0.108997550219601,0.10574695324666,0.0970792896701348,0.0668827928134684,0.092112130872029,0.0471959972667954,0.052142614081867,0.0849874006977172,0.10754367169645,0.108251189392872,0.107651168979294,0.0676956893906989,0.107746636984923,0.0471652667256509,0.0897493599348709,0.0904825974871186,9,0.147540983606557,3,FALSE,0,1,0,TRUE
"207","3_c2","Bu=0",0.125372921518437,0.131667241988646,0.114167607780471,0.157659336553562,0.119020624744041,0.0828092322740374,0.105988813421012,0.146013867194774,0.124249687485607,0.13442636833678,0.124260386578651,0.161877447229342,0.134113431659611,0.0760122603469513,0.176146604797233,0.148054709092769,6,0.0983606557377049,3,TRUE,0,1,0,TRUE
"208","3_c2","Bu=1",0.108997550219601,0.109998749006231,0.0970792896701348,0.0668827928134684,0.0963784267245187,0.0828092322740374,0.052142614081867,0.146013867194774,0.10754367169645,0.112574786402829,0.107651168979294,0.0676956893906989,0.112097681307113,0.0760122603469513,0.0897493599348709,0.148054709092769,3,0.0491803278688525,3,FALSE,0,1,0,TRUE
"209","3_c3","A=0",0.0245927548546794,0.0284756647125549,0.0258546528782982,0.0302719034930605,0.0315569754144167,0.0438151033791275,0.0451837077574647,0.025698207330913,0.023428177226232,0.0248913076834189,0.0240120607302476,0.0265061818869882,0.0245601494048375,0.04515061555205,0.0233815474814938,0.0260943942195984,6,0.0789473684210526,3,FALSE,1,0,0,FALSE
"210","3_c3","A=1",0.13672188757402,0.118618674357696,0.132047713715017,0.0668827928134684,0.108673458894559,0.0471959972667954,0.052142614081867,0.0849874006977172,0.136383862400799,0.120681131841076,0.136321092790357,0.0676956893906989,0.120345555113849,0.0471652667256509,0.0897493599348709,0.0904825974871186,10,0.131578947368421,3,FALSE,1,0,0,TRUE
"211","3_c3","Au=0",0.163230685262021,0.185385232924302,0.163218003801745,0.10763254514191,0.187551704780428,0.0584777426374701,0.0707330912264373,0.116351484991687,0.16373198618948,0.186537772738455,0.163509015718858,0.110612870134661,0.186897096140696,0.0555099388161592,0.132826923490027,0.120555634749067,10,0.131578947368421,3,TRUE,1,0,0,TRUE
"212","3_c3","Au=1",0.13672188757402,0.0786437935306907,0.132047713715017,0.0668827928134684,0.0681721314924505,0.147516903681395,0.052142614081867,0.185381986914096,0.136383862400799,0.0799793412900973,0.136321092790357,0.0676956893906989,0.0793952787823201,0.137091092276671,0.0897493599348709,0.183559173642251,8,0.105263157894737,3,FALSE,1,0,0,TRUE
"213","3_c3","B=0",0.180153919281429,0.203071322069656,0.183809649651678,0.473515932878002,0.210232928453984,0.493560685108009,0.57648283759202,0.269854978345126,0.181252090751361,0.203685980138542,0.180926145839483,0.471410250689924,0.204267688714774,0.517907950383516,0.37501529694514,0.25710438749683,31,0.407894736842105,3,TRUE,1,0,0,TRUE
"214","3_c3","B=1",0.0245927548546794,0.0284756647125549,0.0258546528782982,0.0302719034930605,0.0315569754144167,0.0438151033791275,0.0451837077574647,0.025698207330913,0.023428177226232,0.0248913076834189,0.0240120607302476,0.0265061818869882,0.0245601494048375,0.04515061555205,0.0233815474814938,0.0260943942195984,2,0.0263157894736842,3,FALSE,1,0,0,FALSE
"215","3_c3","Bu=0",0.19726422302513,0.220811086726462,0.205119899644928,0.157659336553562,0.233618141012923,0.0828092322740374,0.105988813421012,0.146013867194774,0.1990079814043,0.220788696200678,0.198577438610094,0.161877447229342,0.22160589120059,0.0760122603469513,0.176146604797233,0.148054709092769,5,0.0657894736842105,3,TRUE,1,0,0,TRUE
"216","3_c3","Bu=1",0.13672188757402,0.136518560966083,0.132047713715017,0.0668827928134684,0.128637684536822,0.0828092322740374,0.052142614081867,0.146013867194774,0.136383862400799,0.138544462424313,0.136321092790357,0.0676956893906989,0.138368191238096,0.0760122603469513,0.0897493599348709,0.148054709092769,4,0.0526315789473684,3,FALSE,1,0,0,TRUE
"217","3_c4","A=0",0.0245927548546794,0.0284756647125549,0.0258546528782982,0.0302719034930605,0.0315569754144167,0.0438151033791275,0.0451837077574647,0.025698207330913,0.023428177226232,0.0248913076834189,0.0240120607302476,0.0265061818869882,0.0245601494048375,0.04515061555205,0.0233815474814938,0.0260943942195984,5,0.0649350649350649,3,FALSE,1,1,0,FALSE
"218","3_c4","A=1",0.0900759612334857,0.072525208261324,0.0899628097154113,0.0709472885709568,0.05385075483567,0.0497407351097777,0.0558295365207356,0.081794126412721,0.109642084520612,0.0922667017919228,0.129481774083696,0.0860360450165563,0.0847137353375712,0.0513267569812805,0.1256279526771,0.107658520752962,6,0.0779220779220779,3,FALSE,1,1,0,TRUE
"219","3_c4","Au=0",0.11720016684512,0.131360845599205,0.126132012787399,0.191791847468754,0.151218217591486,0.120256645049762,0.144837626210439,0.139976524354391,0.12040082343075,0.142751592220951,0.137858780163257,0.205042079333306,0.178661921847984,0.121845382390441,0.191993346612512,0.145753713536722,12,0.155844155844156,3,TRUE,1,1,0,TRUE
"220","3_c4","Au=1",0.107131410353082,0.108481057752621,0.1174337844645,0.0813653204759597,0.0969672294004104,0.155169938905316,0.0723265264566339,0.226996980608585,0.109642084520612,0.117840716101633,0.129481774083696,0.0860360450165563,0.12259497297676,0.161860368024946,0.1256279526771,0.225563808516117,4,0.051948051948052,3,FALSE,1,1,0,TRUE
"221","3_c4","B=0",0.0245927548546794,0.0284756647125549,0.0258546528782982,0.0302719034930605,0.0315569754144167,0.0438151033791275,0.0451837077574647,0.025698207330913,0.023428177226232,0.0248913076834189,0.0240120607302476,0.0265061818869882,0.0245601494048375,0.04515061555205,0.0233815474814938,0.0260943942195984,0,0,3,FALSE,1,1,0,FALSE
