"","pg_tt","pgroup","trialtype","node3","n","prop","tv","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","Actual","baseline"
"188","2_d7","2","d7","Au=1",10,0.138888888888889,0.022,0.0437803613875669,0.0437803613875669,0.0358998963378049,0.121951219512195,0.0358998963378049,0.121951219512195,0.1,0.1,TRUE,0.125
"189","2_d7","2","d7","B=0",1,0.0138888888888889,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"190","2_d7","2","d7","B=1",14,0.194444444444444,NA,0.773291077943988,0.773291077943988,0.670155804786846,1,0.670155804786846,1,1,1,TRUE,0.125
"191","2_d7","2","d7","Bu=0",1,0.0138888888888889,0.176,0,0.00727188362499985,0,0,0.158783431684376,0.024390243902439,0,0.2,FALSE,0.125
"192","2_d7","2","d7","Bu=1",35,0.486111111111111,0.176,0.463680030846665,0.463680030846665,0.380217625294265,0.975609756097561,0.380217625294265,0.975609756097561,0.8,0.8,TRUE,0.125
"193","3_c1","3","c1","A=0",23,0.306666666666667,NA,0.251657397160719,0.251657397160719,0.251657397160719,1,0.251657397160719,1,1,1,TRUE,0.125
"194","3_c1","3","c1","A=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"195","3_c1","3","c1","Au=0",3,0.04,0,0.0148274584953085,0.0148274584953085,0.0148274584953085,0.3,0.0148274584953085,0.3,0.3,0.3,TRUE,0.125
"196","3_c1","3","c1","Au=1",5,0.0666666666666667,0,0,0.0120176617257837,0,0,0.0120176617257837,0.7,0,0.7,FALSE,0.125
"197","3_c1","3","c1","B=0",24,0.32,NA,0.0799242476935381,0.0799242476935381,0.0799242476935381,1,0.0799242476935381,1,1,1,TRUE,0.125
"198","3_c1","3","c1","B=1",7,0.0933333333333333,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"199","3_c1","3","c1","Bu=0",7,0.0933333333333333,0,0.0309191452212669,0.0309191452212669,0.0309191452212669,0.5,0.0309191452212669,0.5,0.5,0.5,TRUE,0.125
"200","3_c1","3","c1","Bu=1",6,0.08,0,0,0.0131326921276201,0,0,0.0131326921276201,0.5,0,0.5,FALSE,0.125
"201","3_c2","3","c2","A=0",34,0.557377049180328,NA,0.508864567361553,0.508864567361553,0.508864567361553,1,0.508864567361553,1,1,1,TRUE,0.125
"202","3_c2","3","c2","A=1",2,0.0327868852459016,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"203","3_c2","3","c2","Au=0",4,0.0655737704918033,0,0.0293568484145807,0.0293568484145807,0.0293568484145807,0.3,0.0293568484145807,0.3,0.3,0.3,TRUE,0.125
"204","3_c2","3","c2","Au=1",3,0.0491803278688525,0,0,0.0231653646739516,0,0,0.0231653646739516,0.7,0,0.7,FALSE,0.125
"205","3_c2","3","c2","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"206","3_c2","3","c2","B=1",9,0.147540983606557,NA,0,0.0224115259796039,0,0,0.0224115259796039,0,0,0,FALSE,0.125
"207","3_c2","3","c2","Bu=0",6,0.0983606557377049,0,0.0631017877387107,0.0631017877387107,0.0631017877387107,0.5,0.0631017877387107,0.5,0.5,0.5,TRUE,0.125
"208","3_c2","3","c2","Bu=1",3,0.0491803278688525,0,0,0.026463830892873,0,0,0.026463830892873,0.5,0,0.5,FALSE,0.125
"209","3_c3","3","c3","A=0",6,0.0789473684210526,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"210","3_c3","3","c3","A=1",10,0.131578947368421,NA,0,0.140583185697306,0,0,0.140583185697306,0,0,0,FALSE,0.125
"211","3_c3","3","c3","Au=0",10,0.131578947368421,0,0.0736571268245476,0.0736571268245476,0.0736571268245476,0.3,0.0736571268245476,0.3,0.3,0.3,TRUE,0.125
"212","3_c3","3","c3","Au=1",8,0.105263157894737,0,0,0.0612179692439166,0,0,0.0612179692439166,0.7,0,0.7,FALSE,0.125
"213","3_c3","3","c3","B=0",31,0.407894736842105,NA,0.411883845903054,0.411883845903054,0.411883845903054,1,0.411883845903054,1,1,1,TRUE,0.125
"214","3_c3","3","c3","B=1",2,0.0263157894736842,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"215","3_c3","3","c3","Bu=0",5,0.0657894736842105,0,0.156760765967855,0.156760765967855,0.156760765967855,0.5,0.156760765967855,0.5,0.5,0.5,TRUE,0.125
"216","3_c3","3","c3","Bu=1",4,0.0526315789473684,0,0,0.0694971348797066,0,0,0.0694971348797066,0.5,0,0.5,FALSE,0.125
"217","3_c4","3","c4","A=0",5,0.0649350649350649,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"218","3_c4","3","c4","A=1",6,0.0779220779220779,NA,0,0.178849867905729,0,0,0.342650686238739,0,0,0,FALSE,0.125
"219","3_c4","3","c4","Au=0",12,0.155844155844156,0.162,0.233767534863873,0.233767534863873,0.151948897661517,0.461538461538462,0.151948897661517,0.461538461538462,0.3,0.3,TRUE,0.125
"220","3_c4","3","c4","Au=1",4,0.051948051948052,0.162,0,0.0544444300682363,0,0,0.152922473820318,0.538461538461539,0,0.7,FALSE,0.125
"221","3_c4","3","c4","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"222","3_c4","3","c4","B=1",10,0.12987012987013,NA,0,0.0741565788188079,0,0,0.142450049354031,0,0,0,FALSE,0.125
"223","3_c4","3","c4","Bu=0",36,0.467532467532468,0.269,0.494129146138357,0.494129146138357,0.321183944989932,0.76923076923077,0.321183944989932,0.76923076923077,0.5,0.5,TRUE,0.125
"224","3_c4","3","c4","Bu=1",4,0.051948051948052,0.269,0,0.0362710444805448,0,0,0.179941427116033,0.230769230769231,0,0.5,FALSE,0.125
"225","3_c5","3","c5","A=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"226","3_c5","3","c5","A=1",11,0.148648648648649,NA,0.645888606941502,0.645888606941502,0.342183097044794,1,0.342183097044794,1,1,1,TRUE,0.125
"227","3_c5","3","c5","Au=0",1,0.0135135135135135,0.3,0,0,0,0,0.151874868988548,0,0,0.3,FALSE,0.125
"228","3_c5","3","c5","Au=1",22,0.297297297297297,0.3,0.333984994285662,0.333984994285662,0.152334004188981,1,0.152334004188981,1,0.7,0.7,TRUE,0.125
"229","3_c5","3","c5","B=0",1,0.0135135135135135,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"230","3_c5","3","c5","B=1",12,0.162162162162162,NA,0.267034837508274,0.267034837508274,0.141504951454888,1,0.141504951454888,1,1,1,TRUE,0.125
"231","3_c5","3","c5","Bu=0",2,0.027027027027027,0.5,0,0,0,0,0.321232250662262,0,0,0.5,FALSE,0.125
"232","3_c5","3","c5","Bu=1",25,0.337837837837838,0.5,0.44683927091657,0.44683927091657,0.179873143099746,1,0.179873143099746,1,0.5,0.5,TRUE,0.125
"233","3_d1","3","d1","A=0",17,0.232876712328767,NA,0.355973550056084,0.355973550056084,0.355973550056084,1,0.355973550056084,1,1,1,TRUE,0.125
"234","3_d1","3","d1","A=1",1,0.0136986301369863,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"235","3_d1","3","d1","Au=0",4,0.0547945205479452,0,0.0123104670827625,0.0123104670827625,0.0123104670827625,0.3,0.0123104670827625,0.3,0.3,0.3,TRUE,0.125
"236","3_d1","3","d1","Au=1",4,0.0547945205479452,0,0,0.0176651563367215,0,0,0.0176651563367215,0.7,0,0.7,FALSE,0.125
"237","3_d1","3","d1","B=0",24,0.328767123287671,NA,0.566565525315955,0.566565525315955,0.566565525315955,1,0.566565525315955,1,1,1,TRUE,0.125
"238","3_d1","3","d1","B=1",9,0.123287671232877,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"239","3_d1","3","d1","Bu=0",12,0.164383561643836,0,0.18451731511088,0.18451731511088,0.18451731511088,0.5,0.18451731511088,0.5,0.5,0.5,TRUE,0.125
"240","3_d1","3","d1","Bu=1",2,0.0273972602739726,0,0,0.10135940971773,0,0,0.10135940971773,0.5,0,0.5,FALSE,0.125
"241","3_d2","3","d2","A=0",13,0.183098591549296,NA,0.278083253147131,0.278083253147131,0.169263229052465,1,0.169263229052465,1,1,1,TRUE,0.125
"242","3_d2","3","d2","A=1",1,0.0140845070422535,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"243","3_d2","3","d2","Au=0",6,0.0845070422535211,0,0.00900686313421194,0.00900686313421194,0.00542597969009945,0.3,0.00542597969009945,0.3,0.3,0.3,TRUE,0.125
"244","3_d2","3","d2","Au=1",8,0.112676056338028,0,0,0.013968186685886,0,0,0.00852687436973117,0.7,0,0.7,FALSE,0.125
"245","3_d2","3","d2","B=0",2,0.028169014084507,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"246","3_d2","3","d2","B=1",7,0.0985915492957746,NA,0,0.0951813690510797,0,0,0.296380876191695,0,0,0,FALSE,0.125
"247","3_d2","3","d2","Bu=0",30,0.422535211267606,0.5,0.90091489305856,0.90091489305856,0.45045744652928,1,0.45045744652928,1,0.5,0.5,TRUE,0.125
"248","3_d2","3","d2","Bu=1",4,0.0563380281690141,0.5,0,0,0,0,0.412948077500056,0,0,0.5,FALSE,0.125
"249","3_d3","3","d3","A=0",10,0.119047619047619,NA,0,0.0602123521754389,0,0,0.170134996580579,0,0,0,FALSE,0.125
"250","3_d3","3","d3","A=1",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"251","3_d3","3","d3","Au=0",2,0.0238095238095238,0,0,0.00182051376054696,0,0,0.00543966308673804,0.3,0,0.3,FALSE,0.125
"252","3_d3","3","d3","Au=1",1,0.0119047619047619,0,0,0.00302741413318891,0,0,0.00855889747350821,0.7,0,0.7,FALSE,0.125
"253","3_d3","3","d3","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"254","3_d3","3","d3","B=1",26,0.30952380952381,NA,0.497485213646147,0.497485213646147,0.296560021079558,1,0.296560021079558,1,1,1,TRUE,0.125
"255","3_d3","3","d3","Bu=0",1,0.0119047619047619,0.5,0,0,0,0,0.449226803284904,0,0,0.5,FALSE,0.125
"256","3_d3","3","d3","Bu=1",44,0.523809523809524,0.5,0.82639563807977,0.82639563807977,0.413197819039885,1,0.413197819039885,1,0.5,0.5,TRUE,0.125
"257","3_d4","3","d4","A=0",3,0.0434782608695652,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"258","3_d4","3","d4","A=1",6,0.0869565217391304,NA,0,0.195778689947164,0,0,0.60452896244871,0,0,0,FALSE,0.125
"259","3_d4","3","d4","Au=0",36,0.521739130434783,0.7,0.62224973277009,0.62224973277009,0.186674919831027,1,0.186674919831027,1,0.3,0.3,TRUE,0.125
"260","3_d4","3","d4","Au=1",1,0.0144927536231884,0.7,0,0,0,0,0.281861463934627,0,0,0.7,FALSE,0.125
"261","3_d4","3","d4","B=0",12,0.173913043478261,NA,0.398281618844123,0.398281618844123,0.231538983515385,1,0.231538983515385,1,1,1,TRUE,0.125
"262","3_d4","3","d4","B=1",5,0.072463768115942,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"263","3_d4","3","d4","Bu=0",2,0.0289855072463768,0,0.0935067402643519,0.0935067402643519,0.0495976082903298,0.5,0.0495976082903298,0.5,0.5,0.5,TRUE,0.125
"264","3_d4","3","d4","Bu=1",4,0.0579710144927536,0,0,0.0778111843077624,0,0,0.0462373079523551,0.5,0,0.5,FALSE,0.125
"265","3_d5","3","d5","A=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"266","3_d5","3","d5","A=1",17,0.223684210526316,NA,0.778709400523525,0.778709400523525,0.603713048724044,1,0.603713048724044,1,1,1,TRUE,0.125
"267","3_d5","3","d5","Au=0",1,0.0131578947368421,0.3,0,0,0,0,0.186665269990539,0,0,0.3,FALSE,0.125
"268","3_d5","3","d5","Au=1",39,0.513157894736842,0.3,0.403038413872683,0.403038413872683,0.282126889710878,1,0.282126889710878,1,0.7,0.7,TRUE,0.125
"269","3_d5","3","d5","B=0",6,0.0789473684210526,NA,0,0.161295709465018,0,0,0.232360866652432,0,0,0,FALSE,0.125
"270","3_d5","3","d5","B=1",5,0.0657894736842105,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"271","3_d5","3","d5","Bu=0",5,0.0657894736842105,0,0,0.0305935699358206,0,0,0.0495326042918739,0.5,0,0.5,FALSE,0.125
"272","3_d5","3","d5","Bu=1",3,0.0394736842105263,0,0,0.0324873511477502,0,0,0.0458673103173579,0.5,0,0.5,FALSE,0.125
"273","3_d6","3","d6","A=0",4,0.0481927710843374,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"274","3_d6","3","d6","A=1",8,0.0963855421686747,NA,0,0.180004449227938,0,0,0.415798933219993,0,0,0,FALSE,0.125
"275","3_d6","3","d6","Au=0",17,0.204819277108434,0.7,0.57254773769961,0.57254773769961,0.109774942750231,1,0.109774942750231,1,0.3,0.3,TRUE,0.125
"276","3_d6","3","d6","Au=1",1,0.0120481927710843,0.7,0,0,0,0,0.197613550612139,0,0,0.7,FALSE,0.125
"277","3_d6","3","d6","B=0",2,0.0240963855421687,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"278","3_d6","3","d6","B=1",7,0.0843373493975904,NA,0,0.068108181245327,0,0,0.182185210607374,0,0,0,FALSE,0.125
"279","3_d6","3","d6","Bu=0",40,0.481927710843373,0.5,0.637241433028868,0.637241433028868,0.182564646339758,1,0.182564646339758,1,0.5,0.5,TRUE,0.125
"280","3_d6","3","d6","Bu=1",4,0.0481927710843374,0.5,0,0,0,0,0.271137611747844,0,0,0.5,FALSE,0.125
"281","3_d7","3","d7","A=0",1,0.0133333333333333,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"282","3_d7","3","d7","A=1",22,0.293333333333333,NA,0.458444260302487,0.458444260302487,0.416816679391699,1,0.416816679391699,1,1,1,TRUE,0.125
"283","3_d7","3","d7","Au=0",0,0,0.124,0,0.0279771704889209,0,0,0.109985039669515,0.176470588235294,0,0.3,FALSE,0.125
"284","3_d7","3","d7","Au=1",20,0.266666666666667,0.124,0.232538817043903,0.232538817043903,0.197657994487318,0.823529411764706,0.197657994487318,0.823529411764706,0.7,0.7,TRUE,0.125
"285","3_d7","3","d7","B=0",0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,0.125
"286","3_d7","3","d7","B=1",9,0.12,NA,0.20279924440723,0.20279924440723,0.182517187155654,1,0.182517187155654,1,1,1,TRUE,0.125
"287","3_d7","3","d7","Bu=0",4,0.0533333333333333,0.088,0,0.102186307230435,0,0,0.182384122601509,0.411764705882353,0,0.5,FALSE,0.125
"288","3_d7","3","d7","Bu=1",19,0.253333333333333,0.088,0.318906605865249,0.318906605865249,0.271070614985462,0.588235294117647,0.271070614985462,0.588235294117647,0.5,0.5,TRUE,0.125
