"","trial_id","node3","full","noAct","noInf","noSelect","noActnoInf","noActnoSelect","noInfnoSelect","noActnoInfnoSelect","noKind","noActnoKind","noInfnoKind","noKindnoSelect","noActnoInfnoKind","noActnoKindnoSelect","noInfnoKindnoSelect","noActnoInfnoKindnoSelect","n","prop","pgroup","Actual","A","B","E","include"
"1","1_c1","A=0",0.251705279330811,0.251192979501276,0.272253433866368,0.370590801502047,0.272164358056113,0.345837313354567,0.387022481001705,0.257866403920763,0.254436464764399,0.24820139953501,0.250303552911801,0.375206060229864,0.248893923031739,0.375247257608033,0.320318400918414,0.24265717741222,27,0.262135922330097,1,TRUE,0,0,0,TRUE
"2","1_c1","A=1",0.00671025655768012,0.0082341900149796,0.00692572289011505,0.00758897497030106,0.00887277324868185,0.0513860395697053,0.0104049424396717,0.00699214204443419,0.00623165606942335,0.00630417044415138,0.00654454945271016,0.00650098853809527,0.00619132090658627,0.0198456484685754,0.00581991211223866,0.0074130102222637,0,0,1,FALSE,0,0,0,FALSE
"3","1_c1","Au=0",0.152049549319155,0.156268644030102,0.148675528166862,0.0937705632131055,0.153381830420643,0.0513883235378639,0.0794936406570511,0.117570727017401,0.151809474270009,0.157384790103943,0.152335408937417,0.0919764972825333,0.157348406041086,0.0524535469616958,0.123790317352716,0.124964906182758,4,0.0388349514563107,1,TRUE,0,0,0,TRUE
"4","1_c1","Au=1",0.140352599893778,0.124572500893224,0.135092261819546,0.0280496603145461,0.116814642553818,0.0513883235378639,0.0230789359015718,0.117570727017401,0.139848849207427,0.126474000479901,0.140778006557337,0.0263164539495075,0.1262573238607,0.0524535469616958,0.0500713696166319,0.124964906182758,0,0,1,FALSE,0,0,0,TRUE
"5","1_c1","B=0",0.151580236620932,0.155815051761939,0.148126175383153,0.370590801502047,0.152845844074531,0.345837313354567,0.387022481001705,0.257866403920763,0.151329166495746,0.15694495341674,0.151871983224747,0.375206060229864,0.156905716156726,0.375247257608033,0.320318400918414,0.24265717741222,64,0.621359223300971,1,TRUE,0,0,0,TRUE
"6","1_c1","B=1",0.00671025655768012,0.0082341900149796,0.00692572289011505,0.00758897497030106,0.00887277324868185,0.0513860395697053,0.0104049424396717,0.00699214204443419,0.00623165606942335,0.00630417044415138,0.00654454945271016,0.00650098853809527,0.00619132090658627,0.0198456484685754,0.00581991211223866,0.0074130102222637,3,0.029126213592233,1,FALSE,0,0,0,FALSE
"7","1_c1","Bu=0",0.150539221826185,0.154808638758406,0.146908893164294,0.0937705632131055,0.151657859511866,0.0513883235378639,0.0794936406570511,0.117570727017401,0.150263883916145,0.15596881931082,0.150843942905939,0.0919764972825333,0.155923277595892,0.0524535469616958,0.123790317352716,0.124964906182758,4,0.0388349514563107,1,TRUE,0,0,0,TRUE
"8","1_c1","Bu=1",0.140352599893778,0.140873805025094,0.135092261819546,0.0280496603145461,0.135389918885665,0.0513883235378639,0.0230789359015718,0.117570727017401,0.139848849207427,0.142417696265283,0.140778006557337,0.0263164539495075,0.142288711500685,0.0524535469616958,0.0500713696166319,0.124964906182758,1,0.00970873786407767,1,FALSE,0,0,0,TRUE
"9","1_c2","A=0",0.438017338206709,0.431159803611905,0.504992808864783,0.578958916648291,0.498418715838548,0.640279451514812,0.634966272729417,0.326215660771145,0.446632811740129,0.419680608526275,0.433210360215665,0.58992285815306,0.421839459952742,0.631467866424569,0.444722777681447,0.296990821225201,48,0.558139534883721,1,TRUE,0,1,0,TRUE
"10","1_c2","A=1",0.00671025655768012,0.0082341900149796,0.00692572289011505,0.00758897497030106,0.00887277324868185,0.0513860395697053,0.0104049424396717,0.00699214204443419,0.00623165606942335,0.00630417044415138,0.00654454945271016,0.00650098853809527,0.00619132090658627,0.0198456484685754,0.00581991211223866,0.0074130102222637,2,0.0232558139534884,1,FALSE,0,1,0,FALSE
